read 201678
scan 383392 1
scan 426474 13
scan 512407 54
scan 150374 96
scan 199648 10
scan 588586 36
scan 15114 89
scan 177825 47
scan 78098 36
scan 5697 73
scan 165532 30
scan 566586 73
insert 600024
scan 31534 64
insert 600025
scan 580624 90
scan 174502 73
scan 518900 42
scan 116335 85
scan 318069 10
scan 270384 52
scan 48703 55
scan 140478 11
scan 29614 5
scan 312548 41
scan 128176 91
insert 600026
insert 600027
scan 566931 47
scan 58625 35
scan 106994 36
scan 72782 30
scan 311962 70
scan 23394 19
scan 429301 97
scan 272108 2
scan 381729 1
scan 523022 37
scan 85844 68
scan 178796 5
scan 408082 15
scan 263273 93
scan 363175 99
scan 116335 38
scan 70037 29
scan 315759 99
scan 235373 75
scan 214207 25
scan 444211 99
scan 394855 69
scan 228353 86
scan 241967 98
scan 116335 38
scan 152172 94
scan 418500 24
scan 327931 11
scan 99544 100
scan 101390 7
scan 383392 63
scan 76098 15
scan 349474 91
scan 93906 8
scan 42032 78
scan 211751 23
scan 429633 7
scan 85844 45
scan 542780 66
scan 85844 68
scan 40767 27
scan 85772 33
scan 396661 2
scan 251540 92
scan 453528 19
scan 327931 61
insert 600028
scan 85772 75
scan 2932 40
scan 368215 32
scan 526225 17
scan 512729 62
scan 368956 49
insert 600029
scan 116335 61
scan 317364 51
scan 212572 79
scan 39545 8
scan 113421 40
scan 85844 33
scan 426474 71
scan 85844 60
scan 116335 55
insert 600030
scan 368195 67
scan 50995 78
scan 232069 44
insert 600031
scan 436441 12
scan 89946 87
scan 322731 43
scan 144653 78
scan 371152 78
scan 397637 72
scan 566015 36
scan 116823 56
scan 413899 73
scan 150115 63
scan 577592 93
scan 350411 90
scan 357392 57
scan 85844 92
scan 393218 48
scan 359018 10
scan 378069 69
scan 383392 3
scan 383392 88
scan 116335 25
scan 327931 86
scan 130886 32
scan 364866 3
scan 12070 97
insert 600032
scan 584125 50
scan 581774 60
scan 327931 31
scan 253996 90
insert 600033
scan 85844 20
scan 116335 79
scan 435455 45
scan 336398 78
scan 164558 26
scan 122589 77
scan 70935 96
scan 24842 85
scan 204874 97
scan 574209 40
scan 550432 23
scan 353234 100
scan 566863 59
scan 77558 99
scan 85844 74
scan 85772 30
scan 208461 1
scan 483117 17
scan 235077 91
scan 85844 84
scan 120773 44
insert 600034
scan 183616 93
scan 327931 95
scan 118610 97
scan 220286 2
scan 447723 1
scan 383392 56
scan 42552 90
scan 393218 17
scan 54214 62
scan 566603 9
scan 583066 74
scan 337248 44
scan 583449 89
scan 467355 85
scan 432219 100
scan 591782 94
scan 373735 44
scan 139855 39
scan 42032 68
scan 536410 10
scan 467560 51
scan 327931 43
scan 327931 38
scan 42586 30
scan 221999 26
scan 135722 36
scan 85844 94
scan 209826 76
scan 334076 29
scan 280199 54
scan 327931 100
scan 152172 74
scan 42032 68
scan 54492 79
scan 300314 88
insert 600035
scan 398802 20
insert 600036
scan 327931 99
scan 562413 99
scan 381014 5
scan 341199 25
scan 314051 22
scan 567469 58
scan 408082 62
scan 440087 48
scan 311658 4
scan 117305 75
insert 600037
scan 116823 84
insert 600038
scan 413690 28
scan 586391 32
scan 508842 23
scan 266112 8
scan 327931 77
scan 311658 18
scan 75989 32
scan 116335 80
scan 184560 13
scan 477590 15
scan 311412 21
scan 17045 7
scan 178796 17
scan 372346 64
scan 77733 98
scan 459421 62
scan 192954 21
scan 299381 21
scan 85844 36
scan 592041 49
scan 75910 55
scan 327931 29
scan 161904 31
scan 286423 33
scan 178796 63
scan 586391 80
scan 289941 87
scan 255749 98
scan 197620 86
scan 568695 68
scan 338419 1
scan 441558 21
scan 353271 83
scan 6147 11
scan 42938 77
scan 305002 61
scan 117925 86
scan 131894 4
scan 123337 89
scan 502588 77
scan 283063 21
scan 272287 81
scan 178796 73
scan 327931 88
scan 6793 9
scan 134748 17
scan 327931 28
scan 50696 2
scan 43597 74
scan 78080 16
scan 360008 19
scan 176113 44
scan 327931 16
scan 406240 83
scan 341781 100
scan 468709 19
scan 586391 63
scan 109643 10
scan 535558 26
scan 283063 40
scan 246137 66
scan 459695 70
scan 160022 58
scan 85844 68
scan 558697 28
scan 50858 28
scan 91890 66
scan 384608 89
scan 327931 52
scan 338821 22
scan 531738 75
scan 412383 2
scan 315023 90
insert 600039
scan 234063 8
scan 251540 59
scan 493487 99
scan 158048 17
scan 327931 83
scan 194134 24
scan 582510 75
scan 432219 14
scan 113421 90
scan 178796 24
scan 525553 71
scan 268280 79
scan 586391 70
scan 50696 83
insert 600040
scan 415591 64
scan 42032 23
insert 600041
scan 81171 66
scan 343309 38
scan 395086 81
scan 317355 59
scan 584339 73
scan 500228 69
scan 416716 95
scan 282512 100
scan 16447 91
scan 467986 65
scan 23752 1
scan 124776 16
scan 515636 63
scan 327931 74
scan 369165 26
scan 383392 3
scan 517252 16
scan 202101 33
scan 354385 50
scan 360522 82
scan 212412 60
scan 234063 74
scan 451097 40
scan 311953 61
scan 116823 78
scan 572280 8
scan 586391 56
scan 218719 45
scan 85844 83
scan 556150 10
scan 503620 41
scan 327931 92
scan 110287 21
scan 145599 73
scan 182711 5
scan 573093 21
scan 283063 87
scan 327931 7
scan 447581 76
scan 266362 36
scan 42032 39
scan 226363 26
scan 259046 50
scan 574728 72
insert 600042
scan 121026 43
scan 73664 84
scan 154090 38
scan 9152 98
scan 107975 77
scan 261408 67
scan 85772 48
scan 238788 32
scan 327931 8
scan 368932 56
scan 307258 40
scan 195226 3
scan 366286 76
scan 91147 71
scan 135722 82
scan 42032 49
scan 540410 46
scan 116823 43
insert 600043
scan 443308 31
scan 85844 83
scan 116317 100
scan 504661 94
scan 46723 43
scan 444624 70
scan 436354 99
scan 445777 34
scan 526225 48
insert 600044
scan 414633 16
scan 10589 96
scan 184560 57
scan 565901 18
scan 438513 84
scan 407529 32
scan 360028 95
scan 314136 62
scan 327931 7
scan 85844 29
scan 184326 97
scan 519651 60
scan 50696 45
scan 116390 19
scan 529357 7
scan 560906 83
scan 409702 12
scan 465125 67
scan 42032 98
scan 178796 43
scan 353884 98
scan 85772 23
scan 374210 71
scan 303697 18
scan 50696 20
insert 600045
scan 193031 57
scan 42551 52
scan 84184 100
scan 258380 36
scan 267496 76
scan 327931 69
scan 590470 21
scan 51675 94
scan 346743 92
scan 227894 33
scan 160195 44
scan 327931 35
scan 511928 25
scan 123110 13
scan 174078 42
scan 384608 50
scan 573508 100
scan 232276 96
scan 174502 41
scan 223684 98
scan 40120 35
scan 116335 6
scan 110287 39
scan 293825 54
scan 493563 79
scan 327064 67
scan 85772 19
scan 50696 48
scan 570632 49
scan 116823 18
scan 327931 22
scan 362675 63
scan 496 4
scan 404754 91
scan 116823 56
scan 327931 19
insert 600046
scan 229996 41
scan 157896 86
scan 241165 13
scan 12063 23
scan 203469 92
scan 455858 83
scan 128913 1
scan 50696 5
scan 24371 46
scan 361017 26
scan 445777 51
scan 21124 3
scan 33642 68
insert 600047
scan 188929 6
insert 600048
scan 100793 35
scan 68973 50
scan 69726 3
scan 265953 5
insert 600049
scan 237777 52
scan 105016 58
scan 21990 45
scan 327931 2
scan 327931 27
scan 327931 100
scan 451802 39
scan 210908 69
scan 467355 61
scan 110085 99
scan 59648 56
scan 167464 70
scan 306116 1
scan 378069 10
scan 42032 56
scan 178768 50
scan 41348 35
insert 600050
scan 135740 7
scan 477050 35
scan 85844 29
insert 600051
scan 113421 27
scan 93717 3
scan 50696 18
scan 171802 60
scan 42032 11
scan 90138 33
scan 45037 26
scan 75989 53
insert 600052
scan 327931 6
scan 599038 15
scan 47729 97
scan 597514 92
scan 366073 30
scan 85772 4
scan 214548 89
scan 173665 69
scan 85772 18
scan 589395 10
scan 57896 77
scan 214548 12
scan 327931 91
scan 42032 9
scan 406130 96
scan 116335 2
scan 489385 53
scan 145403 39
scan 293860 73
scan 9302 13
scan 85844 68
scan 85844 7
scan 116335 9
scan 284339 81
scan 309573 82
scan 465352 84
scan 327931 93
scan 271703 86
scan 155677 94
scan 357243 77
scan 177640 50
scan 327931 93
scan 42032 43
scan 73494 69
scan 579706 33
scan 573329 1
scan 484574 95
scan 85844 73
scan 197394 83
scan 458877 96
scan 2551 41
insert 600053
scan 207904 73
scan 556088 35
scan 75989 73
scan 322582 16
scan 2480 72
scan 329127 61
scan 116335 37
scan 422863 49
scan 599149 5
scan 537547 46
scan 94191 78
scan 286111 88
scan 384608 86
scan 75063 26
scan 85844 63
scan 444739 20
scan 495743 56
scan 226241 5
scan 174502 10
scan 205033 91
scan 273608 15
scan 100102 42
scan 260597 39
scan 405650 98
scan 471177 94
scan 572280 87
scan 323211 83
scan 256828 55
scan 302693 59
scan 385130 44
scan 484965 42
scan 263727 80
scan 297597 82
scan 322731 80
scan 327931 85
scan 537608 78
scan 116335 29
scan 535839 43
scan 440087 43
scan 122589 87
scan 176838 51
scan 423093 38
scan 33352 86
scan 125648 69
scan 11543 24
scan 391071 28
insert 600054
scan 327931 54
scan 170035 45
scan 174502 75
scan 327931 77
scan 402926 18
scan 401324 10
scan 139939 23
scan 327931 92
scan 77323 62
scan 579936 42
scan 116335 25
scan 19107 74
scan 76251 48
scan 94752 88
scan 141135 84
scan 58451 1
scan 174502 28
scan 327931 72
scan 116335 52
scan 470012 25
scan 336600 82
scan 470422 6
scan 273468 50
scan 343351 86
scan 231846 47
scan 327931 94
scan 526225 13
scan 42032 15
scan 116317 34
scan 108964 98
scan 452069 80
scan 42032 31
scan 465248 96
scan 382124 79
scan 289071 34
scan 43296 39
scan 560761 61
scan 378069 15
scan 186769 1
scan 375671 20
scan 448252 28
scan 534466 100
scan 292227 20
scan 363905 66
scan 294008 64
insert 600055
scan 74456 81
scan 311783 30
scan 76707 74
scan 200750 37
scan 43516 87
scan 17595 41
insert 600056
insert 600057
scan 409757 98
scan 202437 74
scan 564102 28
scan 101602 9
scan 53223 74
scan 372141 85
scan 238982 93
scan 459200 7
scan 439178 55
scan 327931 32
scan 122413 20
scan 127202 42
scan 85844 34
scan 145012 72
scan 327931 70
scan 564102 7
scan 47729 91
scan 72229 16
scan 353572 7
scan 197394 16
scan 178362 24
scan 68863 93
scan 327931 27
scan 116335 46
scan 88410 26
scan 68206 29
scan 336966 85
scan 510311 53
scan 329178 84
scan 432219 59
scan 155670 90
scan 85351 15
scan 116335 77
scan 357243 100
scan 116317 11
scan 403450 21
scan 157902 1
scan 60173 84
scan 384608 91
scan 387766 48
scan 281871 41
scan 342737 84
scan 398873 82
scan 186074 24
scan 116335 11
insert 600058
scan 440087 99
scan 263539 18
scan 560906 43
scan 79048 7
scan 212706 73
scan 286557 64
scan 154090 70
scan 116317 10
scan 249946 89
scan 174054 50
scan 504329 47
scan 139187 56
scan 558788 75
scan 327931 35
scan 192392 20
scan 221774 43
scan 497966 12
insert 600059
scan 178796 8
scan 338061 93
scan 251043 82
scan 76405 9
scan 327931 76
scan 280078 26
scan 373337 91
scan 267489 68
scan 240898 6
scan 541047 94
scan 445777 81
scan 526225 56
scan 241703 50
scan 391164 5
scan 496 69
scan 343689 31
scan 245614 24
scan 53811 43
scan 360865 52
scan 599144 18
scan 283063 44
insert 600060
scan 85844 77
scan 178796 45
insert 600061
scan 116823 55
scan 507055 68
scan 116335 2
scan 42032 53
scan 147076 72
scan 443308 6
scan 116823 57
scan 350411 56
scan 464961 99
scan 271677 73
scan 298420 58
scan 77925 2
scan 322731 78
scan 327931 68
scan 169459 64
scan 192954 39
scan 85844 22
scan 228237 45
scan 413690 45
scan 70825 13
scan 343398 98
scan 274879 74
scan 26101 39
scan 436598 76
scan 538218 61
scan 187474 40
scan 2480 15
scan 50696 10
scan 396839 54
scan 361241 24
scan 357536 46
scan 529883 39
scan 506362 16
scan 71979 85
scan 543356 61
scan 223402 82
scan 301775 57
scan 113421 87
scan 439282 94
scan 116823 31
scan 295684 89
scan 327931 69
scan 145297 85
scan 413690 65
scan 194707 69
scan 135447 8
scan 291252 24
scan 589056 19
scan 42032 74
scan 9760 65
scan 174502 81
scan 308796 25
scan 73664 3
scan 542449 52
scan 10574 27
scan 85844 43
scan 220286 88
scan 42032 59
scan 174502 7
scan 32393 71
scan 3282 34
scan 223772 99
scan 445777 21
scan 327931 74
scan 132958 50
scan 327931 3
scan 223068 97
scan 69562 97
scan 572280 27
scan 551598 3
scan 254661 3
scan 116823 93
scan 81412 90
scan 403310 43
scan 226241 32
scan 384608 20
scan 427335 61
scan 357244 42
scan 383392 40
scan 576477 68
scan 316886 50
scan 254412 26
scan 59903 90
scan 558929 38
scan 343689 55
scan 150349 83
scan 439745 55
scan 42745 20
scan 327931 60
insert 600062
scan 358152 52
scan 327931 30
scan 383392 28
scan 363905 30
scan 152889 98
scan 289927 21
scan 178103 74
scan 98111 65
scan 586907 54
scan 85844 90
scan 341395 31
scan 50696 68
scan 85844 38
scan 327931 47
scan 229047 90
scan 174502 73
scan 178796 89
scan 592882 33
scan 226791 4
scan 459565 1
scan 43395 93
scan 116317 3
scan 476477 53
scan 214992 9
insert 600063
scan 495203 77
scan 47926 42
scan 278915 49
scan 116823 95
scan 366671 88
scan 378069 46
scan 178796 97
scan 164167 12
scan 197394 48
scan 427223 16
scan 116823 24
scan 134598 85
scan 85844 79
scan 85844 5
scan 17250 73
scan 160917 68
scan 20542 37
scan 198972 33
scan 360868 22
scan 327931 24
scan 133694 44
scan 85772 42
scan 353006 68
scan 327931 81
scan 50696 30
scan 283063 71
scan 116335 54
scan 559800 6
scan 17541 94
scan 438251 42
scan 383392 3
scan 417744 33
scan 538322 56
scan 50813 36
scan 504420 22
scan 327931 92
scan 56000 82
scan 41996 30
scan 566970 97
scan 396360 46
scan 350688 77
scan 73526 27
scan 200750 20
scan 327931 40
scan 378069 89
scan 459078 66
scan 466111 42
scan 116335 84
scan 572280 69
scan 490319 74
scan 87755 49
scan 42032 18
scan 327931 82
scan 283111 41
scan 376741 95
scan 385912 14
scan 314584 25
scan 494004 97
scan 503721 27
scan 364857 78
scan 327931 70
scan 98812 67
scan 248773 51
scan 117674 38
scan 327931 31
scan 37296 28
scan 514831 78
scan 234792 56
scan 50696 15
scan 363440 42
scan 539310 49
scan 80533 98
scan 88609 64
scan 327931 74
scan 262930 5
scan 516617 69
scan 478414 54
scan 123564 11
scan 350593 92
scan 403310 91
scan 513382 51
scan 450233 20
scan 458110 10
scan 224825 38
scan 28797 31
scan 85431 100
scan 322731 9
scan 90086 47
scan 343895 14
scan 432597 11
scan 73526 4
scan 271701 86
scan 378820 81
scan 278614 84
scan 75659 55
scan 234450 15
scan 344991 37
scan 152172 47
scan 327931 3
scan 220286 89
scan 327931 63
scan 346886 51
scan 116335 76
scan 296340 39
scan 517149 48
scan 593975 71
scan 439282 40
scan 409919 16
scan 96216 79
scan 531296 97
scan 327931 52
scan 357243 34
scan 327931 78
scan 559652 50
scan 591258 6
scan 445720 27
scan 562133 88
scan 426474 33
scan 269047 52
scan 180767 92
scan 174502 39
scan 453270 58
scan 116823 89
scan 214677 37
scan 326143 20
scan 250905 91
scan 460014 58
scan 37491 14
scan 270777 86
scan 370677 50
scan 164558 73
scan 133235 36
scan 383392 59
scan 7704 24
scan 327931 10
scan 98730 59
scan 422863 3
scan 84371 100
scan 212854 21
scan 585240 2
scan 251540 52
scan 593973 12
scan 327931 85
scan 434213 76
scan 40120 51
scan 70935 91
scan 378069 68
scan 187232 73
scan 561067 10
scan 219538 33
scan 85844 96
scan 170772 49
scan 112084 81
scan 119021 95
scan 439282 57
scan 185337 49
scan 538218 84
scan 525144 87
scan 160548 81
scan 408082 88
scan 470779 84
insert 600064
scan 477893 72
scan 85844 85
scan 422229 30
scan 508218 7
scan 368956 89
scan 5644 61
scan 251540 39
scan 65882 27
scan 185168 5
insert 600065
scan 327931 22
scan 573197 91
scan 446164 80
scan 121706 89
scan 113421 14
scan 197394 88
scan 111833 35
scan 360184 62
scan 261750 76
scan 445777 72
scan 85772 1
scan 470385 22
scan 414533 37
scan 214548 3
scan 185413 89
scan 40120 92
scan 135740 1
scan 516856 7
scan 47729 26
scan 85844 85
scan 116823 100
scan 327931 71
scan 385348 49
scan 116335 6
scan 303697 26
scan 96992 29
scan 572786 71
scan 327931 17
scan 123337 36
scan 350411 6
scan 24794 26
scan 366744 92
scan 15877 40
scan 54294 20
scan 554545 31
scan 327931 98
scan 545818 44
scan 383392 54
insert 600066
scan 228000 83
scan 142520 93
scan 267489 91
scan 327931 52
scan 81289 97
scan 426474 76
scan 573093 38
scan 149941 56
scan 302263 73
scan 383392 65
scan 334525 60
scan 564212 72
scan 121312 17
scan 444840 14
scan 96272 100
scan 85196 90
scan 50696 68
scan 426474 86
scan 423863 25
scan 212396 67
scan 82441 16
scan 2354 14
scan 403310 84
scan 558929 93
scan 254786 48
scan 544143 23
scan 468188 64
scan 246463 68
scan 327931 6
insert 600067
scan 121147 97
scan 50696 89
scan 178796 80
scan 438232 48
scan 116335 46
scan 72782 40
scan 579124 92
scan 491840 45
scan 440087 86
scan 599144 7
scan 45037 45
scan 116335 15
scan 152172 13
scan 50696 54
scan 85844 27
scan 123739 12
scan 327931 92
scan 363757 4
scan 175905 57
insert 600068
scan 40767 92
scan 372296 45
scan 41996 70
scan 42032 64
scan 599374 77
scan 526738 39
scan 476857 5
scan 294925 42
scan 383392 21
scan 227072 83
scan 169157 49
scan 133785 69
scan 495776 95
scan 292422 18
scan 569811 79
scan 269646 26
scan 478692 99
scan 82302 18
scan 284979 71
insert 600069
scan 327931 49
scan 73664 31
scan 576536 39
scan 327931 38
scan 215360 49
scan 561890 80
scan 85844 4
scan 477937 84
scan 60735 2
scan 547892 92
scan 499454 4
insert 600070
scan 17045 95
scan 343309 24
scan 494260 8
scan 599038 6
scan 146765 28
scan 472973 75
scan 154252 59
scan 256287 90
scan 154746 34
scan 461547 76
scan 34143 52
scan 356072 16
scan 248502 79
scan 239509 26
scan 334525 12
scan 85844 50
scan 56954 51
scan 480830 51
scan 512332 38
scan 327931 18
scan 139939 65
scan 317567 26
scan 182702 78
scan 85844 36
scan 20313 42
scan 20023 8
scan 423944 3
scan 408082 45
scan 327931 43
scan 145012 75
insert 600071
insert 600072
scan 452466 22
scan 327931 8
scan 14849 32
scan 335280 87
scan 439729 55
scan 42032 36
scan 548271 85
scan 250281 4
scan 459769 96
scan 322520 14
scan 261073 21
scan 93002 43
scan 263033 100
scan 528563 18
scan 54222 10
scan 475516 19
scan 194594 72
scan 266362 9
scan 383833 62
scan 264507 25
scan 459200 74
scan 526225 57
scan 586391 4
scan 267489 15
scan 259078 25
insert 600073
scan 197394 89
scan 189665 35
scan 344789 31
scan 322892 62
scan 548948 44
scan 473656 11
scan 599800 48
scan 193498 50
scan 423331 27
scan 378069 63
scan 32355 24
scan 116335 44
scan 383392 60
scan 232436 96
scan 93091 67
scan 432219 25
scan 567993 13
insert 600074
scan 410104 31
scan 397027 43
scan 408497 33
scan 132084 60
scan 517715 77
scan 439282 82
scan 426474 58
scan 85844 89
insert 600075
scan 42032 90
scan 85772 15
scan 75989 4
scan 327931 88
scan 423029 22
scan 45037 47
scan 459769 45
scan 174502 73
scan 570632 96
scan 154090 35
scan 497910 75
scan 382940 79
scan 42032 24
scan 109028 28
insert 600076
scan 40655 22
scan 445777 52
scan 24471 62
scan 527625 12
scan 327931 82
scan 491927 28
scan 570632 92
scan 116823 43
scan 340103 48
scan 327931 30
scan 579172 9
scan 584339 74
scan 577373 77
scan 116335 78
scan 568068 79
scan 116317 75
scan 403310 96
scan 487999 9
scan 462950 98
scan 11131 42
scan 212706 9
scan 484965 65
scan 366744 32
scan 421198 33
scan 565509 16
