page_number,file_offset
26247,107503616
25,98304
25976,106393600
26070,106778624
25981,106414080
1,0
26222,107401216
26273,107610112
26134,107040768
26120,106983424
25991,106455040
25961,106332160
26282,107646976
26125,107003904
26331,107847680
25932,106213376
25960,106328064
26311,107765760
26326,107827200
26145,107085824
26243,107487232
26116,106967040
26013,106545152
26108,106934272
26297,107708416
26049,106692608
20,77824
26148,107098112
26154,107122688
26038,106647552
26088,106852352
26054,106713088
26034,106631168
26052,106704896
26230,107433984
26075,106799104
25978,106401792
25910,106123264
25941,106250240
26096,106885120
26313,107773952
25945,106266624
25998,106483712
26168,107180032
29,114688
25901,106086400
26190,107270144
2,4096
26129,107020288
25963,106340352
26159,107143168
26007,106520576
26035,106635264
26173,107200512
26216,107376640
25936,106229760
5,16384
26242,107483136
26078,106811392
25990,106450944
25993,106463232
26089,106856448
26069,106774528
25975,106389504
11,40960
26009,106528768
25956,106311680
26315,107782144
26212,107360256
26275,107618304
26170,107188224
26133,107036672
26202,107319296
26025,106594304
26278,107630592
26121,106987520
26203,107323392
25914,106139648
26218,107384832
26126,107008000
26051,106700800
26301,107724800
26122,106991616
25899,106078208
26172,107196416
26039,106651648
25927,106192896
26028,106606592
26201,107315200
26262,107565056
26294,107696128
25970,106369024
25916,106147840
25948,106278912
26146,107089920
26050,106696704
25985,106430464
26316,107786240
26211,107356160
26192,107278336
25913,106135552
28,110592
26263,107569152
26097,106889216
25902,106090496
25994,106467328
25979,106405888
25957,106315776
25971,106373120
26087,106848256
26270,107597824
25983,106422272
26147,107094016
26130,107024384
26176,107212800
26010,106532864
26027,106602496
26285,107659264
26131,107028480
26085,106840064
26239,107470848
25895,106061824
25999,106487808
26073,106790912
26232,107442176
26258,107548672
26280,107638784
25954,106303488
26058,106729472
26,102400
26163,107159552
26047,106684416
26288,107671552
25935,106225664
26022,106582016
26037,106643456
26153,107118592
25972,106377216
26186,107253760
26014,106549248
26324,107819008
26317,107790336
26102,106909696
26072,106786816
26267,107585536
26268,107589632
17,65536
26016,106557440
26307,107749376
26271,107601920
18,69632
26161,107151360
26187,107257856
26205,107331584
26036,106639360
26095,106881024
26110,106942464
25989,106446848
26319,107798528
25890,106041344
26152,107114496
26325,107823104
26018,106565632
10,36864
25944,106262528
7,24576
26094,106876928
27,106496
26250,107515904
25918,106156032
26065,106758144
26329,107839488
26238,107466752
31,122880
26272,107606016
25886,106024960
25966,106352640
26174,107204608
26283,107651072
26314,107778048
26139,107061248
26003,106504192
25940,106246144
26302,107728896
26103,106913792
26167,107175936
26099,106897408
26114,106958848
26111,106946560
26105,106921984
26274,107614208
26021,106577920
26162,107155456
26109,106938368
26269,107593728
26119,106979328
8,28672
26057,106725376
26293,107692032
26191,107274240
26193,107282432
25986,106434560
9,32768
26101,106905600
25884,106016768
25949,106283008
25926,106188800
26231,107438080
26031,106618880
25984,106426368
26090,106860544
26249,107511808
26248,107507712
26252,107524096
26106,106926080
21,81920
25996,106475520
26209,107347968
26012,106541056
26223,107405312
25912,106131456
25968,106360832
26320,107802624
25921,106168320
26213,107364352
26083,106831872
26224,107409408
25931,106209280
26030,106614784
26001,106496000
26229,107429888
25930,106205184
26304,107737088
26144,107081728
26019,106569728
25888,106033152
26204,107327488
13,49152
25907,106110976
26276,107622400
25980,106409984
26181,107233280
26289,107675648
16,61440
26237,107462656
26032,106622976
12,45056
26321,107806720
25897,106070016
26100,106901504
26112,106950656
25962,106336256
26060,106737664
25908,106115072
26017,106561536
25977,106397696
26233,107446272
26175,107208704
25887,106029056
26113,106954752
26040,106655744
23,90112
25896,106065920
26033,106627072
26080,106819584
25964,106344448
26160,107147264
26138,107057152
25919,106160128
26197,107298816
26171,107192320
26318,107794432
26264,107573248
25953,106299392
26225,107413504
26322,107810816
6,20480
26219,107388928
26308,107753472
26045,106676224
25969,106364928
26299,107716608
26266,107581440
26104,106917888
26115,106962944
25933,106217472
26042,106663936
26256,107540480
25922,106172416
26143,107077632
26306,107745280
26189,107266048
25900,106082304
26063,106749952
26128,107016192
26136,107048960
26076,106803200
14,53248
26198,107302912
26157,107134976
25950,106287104
25943,106258432
3,8192
26067,106766336
26006,106516480
26188,107261952
26221,107397120
26093,106872832
25928,106196992
26323,107814912
26081,106823680
26127,107012096
26055,106717184
26026,106598400
26044,106672128
26328,107835392
26132,107032576
26300,107720704
25920,106164224
26287,107667456
25952,106295296
26023,106586112
24,94208
25987,106438656
26117,106971136
26208,107343872
26011,106536960
25965,106348544
26107,106930176
