page_number,file_offset
16027,65642496
5716,23408640
23928,98004992
6599,27025408
16704,68415488
9392,38465536
18771,76881920
23281,95354880
7053,28884992
4530,18550784
1986,8130560
9399,38494208
7600,31125504
14228,58273792
11297,46268416
16763,68657152
5110,20926464
2245,9191424
18692,76558336
3828,15675392
21254,87052288
17927,73424896
26093,106872832
5061,20725760
4656,19066880
325,1327104
14517,59457536
13741,56279040
4109,16826368
9391,38461440
21936,89845760
16965,69484544
15296,62648320
6427,26320896
17346,71045120
8616,35287040
25016,102461440
22424,91844608
21914,89755648
12033,49283072
1353,5537792
5417,22183936
23797,97468416
10344,42364928
17780,72822784
11280,46198784
19063,78077952
16527,67690496
2817,11534336
21401,87654400
9515,38969344
8878,36360192
22611,92610560
4471,18309120
14774,60510208
10568,43282432
17504,71692288
20695,84762624
9133,37404672
3922,16060416
14130,57872384
14649,59998208
18246,74731520
16216,66416640
11840,48492544
25333,103759872
14224,58257408
9469,38780928
22666,92835840
22843,93560832
22698,92966912
21813,89341952
26127,107012096
14325,58671104
9518,38981632
19302,79056896
15357,62898176
5272,21590016
20098,82317312
9121,37355520
17597,72073216
3783,15491072
21399,87646208
107,434176
22151,90726400
16057,65765376
14858,60854272
11670,47796224
11438,46845952
3233,13238272
17217,70516736
4777,19562496
25859,105914368
502,2052096
4132,16920576
12257,50200576
18729,76709888
22947,93986816
14526,59494400
19202,78647296
10291,42147840
5975,24469504
26323,107814912
20942,85774336
4487,18374656
21435,87793664
12618,51679232
18415,75423744
9419,38576128
15192,62222336
7578,31035392
12682,51941376
7809,31981568
1043,4268032
25722,105353216
16556,67809280
20468,83832832
12994,53219328
20614,84430848
20332,83275776
19569,80150528
22492,92123136
23829,97599488
8345,34177024
21169,86704128
1984,8122368
11594,47484928
9669,39600128
15304,62681088
22008,90140672
9514,38965248
14933,61161472
13286,54415360
12440,50950144
10141,41533440
16243,66527232
17524,71774208
11021,45137920
22046,90296320
5076,20787200
13747,56303616
19799,81092608
11680,47837184
15053,61652992
2511,10280960
7738,31690752
12334,50515968
17023,69722112
12768,52293632
7865,32210944
8526,34918400
10432,42725376
6280,25718784
21360,87486464
13028,53358592
8669,35504128
23574,96555008
24521,100433920
5335,21848064
16749,68599808
2909,11911168
11128,45576192
23636,96808960
24570,100634624
17537,71827456
8991,36823040
13232,54194176
18265,74809344
22640,92729344
12448,50982912
9728,39841792
16394,67145728
9753,39944192
356,1454080
22616,92631040
14179,58073088
9630,39440384
11374,46583808
18999,77815808
15370,62951424
10137,41517056
10203,41787392
8563,35069952
7931,32481280
24021,98385920
5544,22704128
3852,15773696
4349,17809408
16587,67936256
13174,53956608
17756,72724480
1065,4358144
8880,36368384
1793,7340032
22108,90550272
7742,31707136
22197,90914816
657,2686976
25377,103940096
523,2138112
408,1667072
11697,47906816
18661,76431360
347,1417216
15784,64647168
4966,20336640
1103,4513792
21378,87560192
19990,81874944
22366,91607040
2300,9416704
5238,21450752
18235,74686464
21149,86622208
25316,103690240
10764,44085248
2059,8429568
3946,16158720
7700,31535104
25219,103292928
2959,12115968
15205,62275584
25783,105603072
9912,40595456
19074,78123008
12853,52641792
3863,15818752
25052,102608896
16808,68841472
23998,98291712
23987,98246656
11463,46948352
13715,56172544
8190,33542144
14427,59088896
13775,56418304
4140,16953344
11118,45535232
4184,17133568
13555,55517184
22587,92512256
3578,14651392
25116,102871040
22937,93945856
11467,46964736
3138,12849152
23192,94990336
15103,61857792
524,2142208
5845,23937024
18967,77684736
25139,102965248
13884,56864768
1387,5677056
3772,15446016
8216,33648640
17653,72302592
18139,74293248
14266,58429440
6702,27447296
9288,38039552
14402,58986496
19824,81195008
7844,32124928
24545,100532224
22964,94056448
15876,65024000
10646,43601920
1611,6594560
4559,18669568
12466,51056640
8562,35065856
16415,67231744
15322,62754816
14938,61181952
10263,42033152
937,3833856
22268,91205632
19989,81870848
11803,48340992
3057,12517376
22993,94175232
19953,81723392
16003,65544192
22406,91770880
14584,59731968
9993,40927232
19581,80199680
5718,23416832
23514,96309248
8103,33185792
20508,83996672
5644,23113728
1117,4571136
12166,49827840
2770,11341824
10762,44077056
20574,84267008
9524,39006208
26234,107450368
905,3702784
22626,92672000
4221,17285120
13661,55951360
18677,76496896
16384,67104768
25914,106139648
19002,77828096
3424,14020608
20762,85037056
18936,77557760
9294,38064128
16070,65818624
10529,43122688
19411,79503360
23712,97120256
15988,65482752
2094,8572928
3998,16371712
11121,45547520
3873,15859712
17211,70492160
11988,49098752
14817,60686336
11156,45690880
8324,34091008
5990,24530944
14834,60755968
25005,102416384
14763,60465152
154,626688
15636,64040960
718,2936832
226,921600
18080,74051584
19684,80621568
7089,29032448
1623,6643712
11422,46780416
3350,13717504
19021,77905920
14178,58068992
5707,23371776
443,1810432
17549,71876608
23125,94715904
1790,7327744
17569,71958528
13420,54964224
5435,22257664
14512,59437056
18919,77488128
20233,82870272
5331,21831680
3812,15609856
23938,98045952
14869,60899328
8307,34021376
489,1998848
6691,27402240
6525,26722304
15141,62013440
5880,24080384
8485,34750464
10409,42631168
23586,96604160
5128,21000192
4650,19042304
1146,4689920
21344,87420928
5550,22728704
21943,89874432
24408,99971072
25913,106135552
20571,84254720
13221,54149120
12229,50085888
10379,42508288
21721,88965120
3755,15376384
2431,9953280
16234,66490368
23153,94830592
8470,34689024
931,3809280
19090,78188544
23691,97034240
21573,88358912
9044,37040128
11212,45920256
11063,45309952
1825,7471104
11903,48750592
6774,27742208
23375,95739904
14370,58855424
18507,75800576
16988,69578752
4377,17924096
2698,11046912
11917,48807936
8313,34045952
10543,43180032
1225,5013504
3598,14733312
1499,6135808
3009,12320768
13044,53424128
2320,9498624
23622,96751616
16550,67784704
10049,41156608
19710,80728064
22036,90255360
4363,17866752
23373,95731712
21012,86061056
11044,45232128
9375,38395904
18795,76980224
17290,70815744
24369,99811328
1780,7286784
2236,9154560
23235,95166464
4266,17469440
4532,18558976
20219,82812928
21371,87531520
3366,13783040
185,753664
23198,95014912
1880,7696384
13721,56197120
24208,99151872
24023,98394112
5608,22966272
19310,79089664
20533,84099072
18627,76292096
13533,55427072
22014,90165248
24299,99524608
19051,78028800
7548,30912512
11116,45527040
2943,12050432
10699,43819008
8365,34258944
2975,12181504
22228,91041792
16956,69447680
24479,100261888
20170,82612224
13754,56332288
22582,92491776
9090,37228544
17838,73060352
23175,94920704
1564,6402048
15378,62984192
11402,46698496
17351,71065600
13994,57315328
11523,47194112
1513,6193152
14020,57421824
15419,63152128
13427,54992896
24135,98852864
877,3588096
20423,83648512
19885,81444864
22175,90824704
2641,10813440
3951,16179200
10252,41988096
21667,88743936
17011,69672960
1281,5242880
12276,50278400
7324,29995008
8349,34193408
2682,10981376
13865,56786944
23462,96096256
12610,51646464
590,2412544
25036,102543360
9115,37330944
10691,43786240
10068,41234432
7013,28721152
19901,81510400
12579,51519488
21072,86306816
9979,40869888
23964,98152448
8277,33898496
16627,68100096
17430,71389184
13774,56414208
2891,11837440
6795,27828224
23548,96448512
21239,86990848
12616,51671040
10886,44584960
22688,92925952
3100,12693504
19255,78864384
18613,76234752
19237,78790656
4290,17567744
14247,58351616
3095,12673024
16426,67276800
2704,11071488
25424,104132608
4095,16769024
12615,51666944
15139,62005248
3778,15470592
24250,99323904
10748,44019712
17186,70389760
26243,107487232
8134,33312768
24669,101040128
22374,91639808
12744,52195328
22475,92053504
3452,14135296
4603,18849792
6484,26554368
9263,37937152
21002,86020096
24628,100872192
693,2834432
20893,85573632
2016,8253440
15884,65056768
15987,65478656
8237,33734656
15650,64098304
4232,17330176
4881,19988480
25442,104206336
13886,56872960
8068,33042432
19406,79482880
26048,106688512
9488,38858752
2600,10645504
13440,55046144
5779,23666688
22338,91492352
17329,70975488
12169,49840128
2053,8404992
1040,4255744
19065,78086144
22752,93188096
22367,91611136
16637,68141056
6120,25063424
17258,70684672
23917,97959936
11167,45735936
25892,106049536
19831,81223680
2807,11493376
15920,65204224
25497,104431616
23097,94601216
24469,100220928
6878,28168192
23412,95891456
8583,35151872
26284,107655168
3675,15048704
16673,68288512
2689,11010048
7233,29622272
16943,69394432
22253,91144192
15189,62210048
24207,99147776
24932,102117376
5653,23150592
6204,25407488
20450,83759104
4882,19992576
1478,6049792
1163,4759552
10781,44154880
23017,94273536
9577,39223296
10090,41324544
19252,78852096
17746,72683520
25918,106156032
9377,38404096
24447,100130816
1260,5156864
17948,73510912
22465,92012544
16894,69193728
18313,75005952
26314,107778048
3524,14430208
12614,51662848
21062,86265856
9635,39460864
25640,105017344
527,2154496
3385,13860864
24357,99762176
23647,96854016
22138,90673152
21092,86388736
19366,79319040
17823,72998912
7541,30883840
207,843776
17695,72474624
11430,46813184
10883,44572672
15975,65429504
6209,25427968
12132,49688576
25920,106164224
5907,24190976
10991,45015040
12734,52154368
1207,4939776
1363,5578752
13822,56610816
17250,70651904
11367,46555136
1620,6631424
12640,51769344
7596,31109120
8050,32968704
14302,58576896
11082,45387776
23572,96546816
5987,24518656
14947,61218816
18714,76648448
20588,84324352
24053,98516992
9511,38952960
21979,90021888
7584,31059968
18488,75722752
13415,54943744
14746,60395520
16815,68870144
12472,51081216
9766,39997440
9043,37036032
23745,97255424
17049,69828608
9755,39952384
7784,31879168
1487,6086656
3344,13692928
7330,30019584
13147,53846016
2916,11939840
2168,8876032
4858,19894272
15943,65298432
5232,21426176
21115,86482944
14408,59011072
11384,46624768
20875,85499904
13200,54063104
5603,22945792
2323,9510912
15805,64733184
7278,29806592
6733,27574272
25059,102637568
20773,85082112
6390,26169344
2991,12247040
20826,85299200
24993,102367232
14892,60993536
987,4038656
16372,67055616
18015,73785344
16128,66056192
2657,10878976
19271,78929920
700,2863104
3392,13889536
6479,26533888
281,1146880
8027,32874496
15588,63844352
8064,33026048
8677,35536896
21701,88883200
12377,50692096
20546,84152320
18062,73977856
18979,77733888
381,1556480
21077,86327296
14439,59138048
11103,45473792
80,323584
12583,51535872
5440,22278144
12598,51597312
20995,85991424
22827,93495296
14612,59846656
1042,4263936
7097,29065216
5386,22056960
5407,22142976
22308,91369472
14798,60608512
12511,51240960
25275,103522304
724,2961408
12551,51404800
1347,5513216
1875,7675904
2453,10043392
24944,102166528
1312,5369856
8687,35577856
12097,49545216
17786,72847360
18492,75739136
13058,53481472
24353,99745792
21719,88956928
17243,70623232
3128,12808192
23999,98295808
10604,43429888
6278,25710592
25507,104472576
22987,94150656
24409,99975168
11018,45125632
25078,102715392
21116,86487040
1285,5259264
17529,71794688
18151,74342400
24594,100732928
22706,92999680
8676,35532800
17859,73146368
25481,104366080
22215,90988544
9361,38338560
7045,28852224
19923,81600512
20767,85057536
2708,11087872
15107,61874176
5988,24522752
16784,68743168
20978,85921792
20505,83984384
8932,36581376
6881,28180480
21281,87162880
25038,102551552
9068,37138432
10485,42942464
9483,38838272
23697,97058816
21087,86368256
21759,89120768
12752,52228096
5554,22745088
6617,27099136
6958,28495872
6454,26431488
26197,107298816
12719,52092928
8107,33202176
3914,16027648
17182,70373376
22200,90927104
20272,83030016
22592,92532736
7109,29114368
18134,74272768
10041,41123840
14106,57774080
17382,71192576
24735,101310464
25709,105299968
20294,83120128
11276,46182400
14704,60223488
23868,97759232
16052,65744896
17570,71962624
18305,74973184
12594,51580928
14281,58490880
2367,9691136
20887,85549056
15599,63889408
26014,106549248
22277,91242496
15113,61898752
24686,101109760
23659,96903168
25245,103399424
8100,33173504
25385,103972864
13612,55750656
4931,20193280
7899,32350208
16720,68481024
21097,86409216
19221,78725120
23519,96329728
17221,70533120
9310,38129664
3533,14467072
18990,77778944
19106,78254080
5308,21737472
20535,84107264
25262,103469056
26318,107794432
11175,45768704
959,3923968
22627,92676096
9191,37642240
4339,17768448
10760,44068864
16856,69038080
24721,101253120
22155,90742784
1426,5836800
10245,41959424
16656,68218880
24661,101007360
1839,7528448
18195,74522624
22692,92942336
1568,6418432
18971,77701120
8247,33775616
8650,35426304
22269,91209728
9873,40435712
20900,85602304
2883,11804672
2349,9617408
4668,19116032
16823,68902912
4153,17006592
12935,52977664
10922,44732416
19058,78057472
265,1081344
1538,6295552
22389,91701248
4431,18145280
18087,74080256
20793,85164032
23515,96313344
14139,57909248
10522,43094016
19458,79695872
22118,90591232
12660,51851264
6191,25354240
12361,50626560
17168,70316032
23981,98222080
1728,7073792
14273,58458112
22476,92057600
11075,45359104
16199,66347008
17825,73007104
5690,23302144
15972,65417216
21337,87392256
23114,94670848
13847,56713216
14730,60329984
24188,99069952
19538,80023552
22906,93818880
12248,50163712
20916,85667840
23055,94429184
3955,16195584
4725,19349504
12923,52928512
23643,96837632
2256,9236480
6450,26415104
6644,27209728
12035,49291264
24724,101265408
7394,30281728
4429,18137088
3,8192
16624,68087808
6289,25755648
5894,24137728
11038,45207552
6093,24952832
11777,48234496
24067,98574336
8289,33947648
8361,34242560
4780,19574784
20413,83607552
9379,38412288
22726,93081600
5203,21307392
12967,53108736
21637,88621056
6806,27873280
12240,50130944
21709,88915968
12803,52436992
24702,101175296
4276,17510400
4594,18812928
10071,41246720
5951,24371200
21617,88539136
3425,14024704
24924,102084608
