page_number,file_offset
10626,43520000
10630,43536384
10708,43855872
10758,44060672
10777,44138496
10789,44187648
10813,44285952
10825,44335104
10855,44457984
10968,44920832
11006,45076480
11007,45080576
11052,45264896
11181,45793280
11227,45981696
11239,46030848
11269,46153728
11284,46215168
11298,46272512
11382,46616576
11519,47177728
11532,47230976
11535,47243264
11605,47529984
11607,47538176
11642,47681536
11697,47906816
11722,48009216
11807,48357376
11808,48361472
11863,48586752
11966,49008640
12044,49328128
12094,49532928
12121,49643520
12175,49864704
12203,49979392
12243,50143232
12339,50536448
12344,50556928
12357,50610176
12385,50724864
12427,50896896
12516,51261440
12532,51326976
12572,51490816
12580,51523584
12636,51752960
12772,52310016
12818,52498432
12873,52723712
13091,53616640
13139,53813248
13238,54218752
13280,54390784
13364,54734848
13367,54747136
13392,54849536
13404,54898688
13486,55234560
13513,55345152
13631,55828480
13674,56004608
13676,56012800
13705,56131584
13721,56197120
13742,56283136
13865,56786944
13925,57032704
14107,57778176
14125,57851904
14164,58011648
14258,58396672
14374,58871808
14381,58900480
14382,58904576
14438,59133952
14461,59228160
14499,59383808
14534,59527168
14545,59572224
14595,59777024
14622,59887616
14625,59899904
14665,60063744
14799,60612608
14974,61329408
14979,61349888
14983,61366272
15023,61530112
15060,61681664
15068,61714432
15284,62599168
15293,62636032
15306,62689280
15508,63516672
15596,63877120
15677,64208896
15685,64241664
15723,64397312
15963,65380352
15991,65495040
16106,65966080
16108,65974272
16117,66011136
16163,66199552
16253,66568192
16260,66596864
16363,67018752
16423,67264512
16490,67538944
16555,67805184
16557,67813376
16594,67964928
16605,68009984
16619,68067328
16647,68182016
16659,68231168
16758,68636672
16799,68804608
16939,69378048
17012,69677056
17074,69931008
17083,69967872
17086,69980160
17107,70066176
17261,70696960
17269,70729728
17296,70840320
17313,70909952
17332,70987776
17408,71299072
17424,71364608
17471,71557120
17474,71569408
17500,71675904
17518,71749632
17552,71888896
17565,71942144
17631,72212480
17635,72228864
17666,72355840
17717,72564736
17780,72822784
17871,73195520
17901,73318400
17918,73388032
17929,73433088
17977,73629696
17998,73715712
18000,73723904
18019,73801728
18071,74014720
18105,74153984
18175,74440704
18348,75149312
18372,75247616
18437,75513856
18461,75612160
18497,75759616
18554,75993088
18562,76025856
18579,76095488
18599,76177408
18609,76218368
18643,76357632
18665,76447744
18675,76488704
18700,76591104
18795,76980224
18853,77217792
18878,77320192
18918,77484032
18963,77668352
19131,78356480
19142,78401536
19208,78671872
19302,79056896
19391,79421440
19538,80023552
19549,80068608
19573,80166912
19601,80281600
19619,80355328
19638,80433152
19784,81031168
19814,81154048
19984,81850368
20000,81915904
20056,82145280
20068,82194432
20128,82440192
20156,82554880
20221,82821120
20284,83079168
20346,83333120
20363,83402752
20365,83410944
20447,83746816
20515,84025344
20599,84369408
20624,84471808
20641,84541440
20679,84697088
20684,84717568
20739,84942848
20797,85180416
20929,85721088
21202,86839296
21411,87695360
21422,87740416
21511,88104960
21671,88760320
21724,88977408
21829,89407488
21859,89530368
22136,90664960
22152,90730496
22225,91029504
22256,91156480
22262,91181056
22386,91688960
22473,92045312
22595,92545024
22655,92790784
22685,92913664
22737,93126656
22748,93171712
22786,93327360
22843,93560832
22894,93769728
22895,93773824
22928,93908992
22968,94072832
23000,94203904
23042,94375936
23064,94466048
23203,95035392
23312,95481856
23334,95571968
23424,95940608
23463,96100352
23570,96538624
23674,96964608
23731,97198080
23781,97402880
23882,97816576
23932,98021376
23934,98029568
23952,98103296
24014,98357248
24029,98418688
24069,98582528
24092,98676736
24140,98873344
24291,99491840
24335,99672064
24386,99880960
24408,99971072
24423,100032512
24552,100560896
24554,100569088
24594,100732928
24610,100798464
24653,100974592
24679,101081088
24782,101502976
24783,101507072
24913,102039552
24960,102232064
24988,102346752
25062,102649856
25155,103030784
25201,103219200
25257,103448576
25271,103505920
25355,103849984
25412,104083456
25435,104177664
25477,104349696
25481,104366080
25498,104435712
25687,105209856
25688,105213952
25754,105484288
25765,105529344
25811,105717760
25957,106315776
26007,106520576
26035,106635264
26203,107323392
