page_number,file_offset
14226,58265600
9217,37748736
23223,95117312
11900,48738304
25924,106180608
20223,82829312
11428,46804992
1911,7823360
2883,11804672
6582,26955776
15897,65110016
6647,27222016
10599,43409408
13550,55496704
6178,25300992
16122,66031616
23051,94412800
25504,104460288
23797,97468416
19052,78032896
12596,51589120
11698,47910912
7546,30904320
16588,67940352
2698,11046912
19755,80912384
21379,87564288
7402,30314496
10971,44933120
14329,58687488
3801,15564800
17721,72581120
12533,51331072
25764,105525248
11962,48992256
5713,23396352
2936,12021760
13291,54435840
3344,13692928
20895,85581824
21356,87470080
20762,85037056
1899,7774208
24122,98799616
13475,55189504
10897,44630016
6772,27734016
1194,4886528
21120,86503424
10770,44109824
3894,15945728
24466,100208640
7229,29605888
16134,66080768
20948,85798912
8833,36175872
10073,41254912
5116,20951040
13159,53895168
5620,23015424
10845,44417024
5895,24141824
4762,19501056
9313,38141952
12957,53067776
26157,107134976
22645,92749824
1644,6729728
7629,31244288
1705,6979584
602,2461696
6575,26927104
2282,9342976
14202,58167296
17725,72597504
25849,105873408
1188,4861952
361,1474560
25813,105725952
17031,69754880
7221,29573120
2728,11169792
13307,54501376
15071,61726720
16479,67493888
18374,75255808
19424,79556608
1140,4665344
165,671744
26172,107196416
8686,35573760
10169,41648128
8122,33263616
14564,59650048
5961,24412160
1025,4194304
24941,102154240
17915,73375744
5587,22880256
16670,68276224
20881,85524480
20151,82534400
20303,83156992
21579,88383488
23939,98050048
2975,12181504
12471,51077120
22284,91271168
4260,17444864
7199,29483008
18492,75739136
13936,57077760
7032,28798976
13394,54857728
12895,52813824
25165,103071744
15866,64983040
13207,54091776
11502,47108096
4400,18018304
5647,23126016
17023,69722112
23084,94547968
19997,81903616
3128,12808192
23294,95408128
15886,65064960
24636,100904960
20840,85356544
18520,75853824
15221,62341120
2891,11837440
16492,67547136
1857,7602176
15784,64647168
6569,26902528
10605,43433984
15477,63389696
2641,10813440
5951,24371200
692,2830336
16453,67387392
15438,63229952
589,2408448
17914,73371648
20613,84426752
17695,72474624
14604,59813888
7842,32116736
2613,10698752
10027,41066496
19411,79503360
20377,83460096
16557,67813376
12157,49790976
3264,13365248
1231,5038080
5435,22257664
19760,80932864
11121,45547520
7478,30625792
5566,22794240
21315,87302144
25404,104050688
17247,70639616
21285,87179264
5250,21499904
11267,46145536
19739,80846848
1919,7856128
1413,5783552
5861,24002560
26161,107151360
11474,46993408
4833,19791872
19853,81313792
7503,30728192
9461,38748160
10049,41156608
15673,64192512
13316,54538240
22605,92585984
8117,33243136
16694,68374528
11105,45481984
6723,27533312
24053,98516992
8252,33796096
8719,35708928
8508,34844672
14817,60686336
6766,27709440
18396,75345920
5118,20959232
6275,25698304
10055,41181184
3452,14135296
4849,19857408
4593,18808832
14253,58376192
12312,50425856
575,2351104
12842,52596736
9397,38486016
21682,88805376
1407,5758976
16175,66248704
10417,42663936
198,806912
11050,45256704
17747,72687616
13153,53870592
20171,82616320
24536,100495360
11785,48267264
24473,100237312
22584,92499968
9471,38789120
13147,53846016
21066,86282240
19921,81592320
7215,29548544
8496,34795520
10994,45027328
16130,66064384
23832,97611776
11128,45576192
9445,38682624
4656,19066880
19463,79716352
12819,52502528
8285,33931264
23902,97898496
13601,55705600
544,2224128
18423,75456512
21872,89583616
22315,91398144
9323,38182912
19731,80814080
14628,59912192
23960,98136064
22611,92610560
1472,6025216
13034,53383168
17909,73351168
6143,25157632
9057,37093376
3057,12517376
1455,5955584
364,1486848
10786,44175360
9266,37949440
17320,70938624
5213,21348352
25735,105406464
189,770048
18693,76562432
20357,83378176
25200,103215104
3541,14499840
11271,46161920
21643,88645632
5403,22126592
6598,27021312
20554,84185088
3863,15818752
25569,104726528
11246,46059520
9029,36978688
18576,76083200
10211,41820160
22433,91881472
2745,11239424
12901,52838400
337,1376256
18180,74461184
13612,55750656
23270,95309824
14897,61014016
10877,44548096
22014,90165248
17802,72912896
14527,59498496
473,1933312
8796,36024320
3271,13393920
2435,9969664
15723,64397312
17281,70778880
6720,27521024
7219,29564928
1653,6766592
7468,30584832
14497,59375616
21573,88358912
11162,45715456
22759,93216768
5500,22523904
2267,9281536
22109,90554368
14912,61075456
21586,88412160
2531,10362880
15976,65433600
21393,87621632
2805,11485184
5463,22372352
9805,40157184
4964,20328448
10192,41742336
3387,13869056
25603,104865792
18719,76668928
179,729088
17349,71057408
2437,9977856
11991,49111040
2358,9654272
6431,26337280
4274,17502208
12958,53071872
242,987136
18644,76361728
14581,59719680
16158,66179072
11357,46514176
22700,92975104
481,1966080
10814,44290048
6196,25374720
11228,45985792
2190,8966144
15811,64757760
18582,76107776
10881,44564480
21257,87064576
12352,50589696
3228,13217792
5054,20697088
13501,55296000
21690,88838144
1916,7843840
7391,30269440
20339,83304448
22078,90427392
10514,43061248
25976,106393600
10938,44797952
11922,48828416
17250,70651904
25414,104091648
20727,84893696
5256,21524480
14858,60854272
6959,28499968
23456,96071680
18824,77099008
11448,46886912
10054,41177088
20084,82259968
21080,86339584
24926,102092800
9002,36868096
15492,63451136
26208,107343872
14590,59756544
2185,8945664
18661,76431360
10810,44273664
21776,89190400
24999,102391808
15159,62087168
19265,78905344
23668,96940032
17180,70365184
7991,32727040
24503,100360192
7340,30060544
971,3973120
6699,27435008
4979,20389888
8534,34951168
11437,46841856
17468,71544832
7055,28893184
311,1269760
1429,5849088
21500,88059904
18605,76201984
6910,28299264
21022,86102016
6029,24690688
20518,84037632
11528,47214592
25561,104693760
9428,38612992
22789,93339648
19729,80805888
21716,88944640
15544,63664128
6347,25993216
13988,57290752
21350,87445504
8201,33587200
11566,47370240
15913,65175552
13335,54616064
16449,67371008
20169,82608128
25964,106344448
22430,91869184
11377,46596096
24940,102150144
14506,59412480
82,331776
12743,52191232
16848,69005312
5215,21356544
1697,6946816
12823,52518912
6897,28246016
6390,26169344
2206,9031680
2074,8491008
164,667648
18,69632
24942,102158336
3561,14581760
25660,105099264
11409,46727168
25695,105242624
14435,59121664
25899,106078208
10303,42196992
6093,24952832
1773,7258112
17699,72491008
4881,19988480
5996,24555520
4201,17203200
24185,99057664
21588,88420352
12727,52125696
8303,34004992
4753,19464192
21347,87433216
9309,38125568
9379,38412288
4944,20246528
22806,93409280
9893,40517632
24982,102322176
2367,9691136
7024,28766208
9524,39006208
11260,46116864
6074,24875008
24217,99188736
19235,78782464
26257,107544576
21519,88137728
11444,46870528
9419,38576128
25314,103682048
11763,48177152
25827,105783296
3746,15339520
157,638976
13355,54697984
2817,11534336
21165,86687744
17683,72425472
15747,64495616
3997,16367616
13125,53755904
21668,88748032
1003,4104192
3348,13709312
8156,33402880
14014,57397248
9858,40374272
20527,84074496
24367,99803136
3672,15036416
14660,60043264
19410,79499264
14119,57827328
23875,97787904
17101,70041600
23646,96849920
6048,24768512
24384,99872768
25412,104083456
22531,92282880
25795,105652224
20588,84324352
197,802816
15228,62369792
17125,70139904
9201,37683200
9244,37859328
13791,56483840
16567,67854336
15581,63815680
23697,97058816
23049,94404608
16806,68833280
19559,80109568
8608,35254272
14043,57516032
16803,68820992
25994,106467328
18938,77565952
9860,40382464
17425,71368704
19207,78667776
21268,87109632
17532,71806976
14158,57987072
24402,99946496
9457,38731776
10096,41349120
25292,103591936
19626,80384000
3645,14925824
19949,81707008
13928,57044992
16255,66576384
12590,51564544
11838,48484352
20424,83652608
5704,23359488
17506,71700480
21169,86704128
25677,105168896
3915,16031744
3581,14663680
2137,8749056
23514,96309248
6806,27873280
6340,25964544
20240,82898944
18231,74670080
16088,65892352
10981,44974080
25079,102719488
19172,78524416
14450,59183104
6018,24645632
2096,8581120
22727,93085696
22414,91803648
2830,11587584
1991,8151040
25131,102932480
13883,56860672
9184,37613568
20514,84021248
10767,44097536
14494,59363328
13237,54214656
10324,42283008
14882,60952576
6459,26451968
17835,73048064
9505,38928384
5232,21426176
24601,100761600
2092,8564736
23436,95989760
6244,25571328
12325,50479104
10178,41684992
21319,87318528
12680,51933184
15058,61673472
22000,90107904
25056,102625280
278,1134592
1014,4149248
9517,38977536
16410,67211264
2689,11010048
1747,7151616
1527,6250496
13984,57274368
2535,10379264
13517,55361536
19471,79749120
101,409600
5582,22859776
9275,37986304
6927,28368896
1541,6307840
17450,71471104
3703,15163392
17651,72294400
5923,24256512
20658,84611072
7330,30019584
5732,23474176
9790,40095744
5733,23478272
10763,44081152
1967,8052736
4349,17809408
20571,84254720
23206,95047680
16511,67624960
7004,28684288
20740,84946944
13219,54140928
11170,45748224
13926,57036800
9908,40579072
8308,34025472
9101,37273600
14856,60846080
19877,81412096
26293,107692032
9927,40656896
182,741376
3578,14651392
20433,83689472
20281,83066880
18118,74207232
15625,63995904
10939,44802048
17291,70819840
18095,74113024
19848,81293312
22253,91144192
11709,47955968
1342,5492736
9469,38780928
25442,104206336
25135,102948864
5835,23896064
19329,79167488
9644,39497728
10405,42614784
4613,18890752
17211,70492160
24782,101502976
5841,23920640
9245,37863424
4603,18849792
11878,48648192
3298,13504512
13903,56942592
8282,33918976
5680,23261184
24566,100618240
13262,54317056
21613,88522752
11118,45535232
14681,60129280
17929,73433088
2183,8937472
3738,15306752
23516,96317440
16684,68333568
25699,105259008
9551,39116800
5592,22900736
11101,45465600
3946,16158720
5318,21778432
24781,101498880
15957,65355776
3390,13881344
13957,57163776
23253,95240192
2921,11960320
3675,15048704
808,3305472
20526,84070400
23830,97603584
4243,17375232
23198,95014912
25706,105287680
19326,79155200
13993,57311232
23204,95039488
12553,51412992
694,2838528
14046,57528320
3095,12673024
23871,97771520
25012,102445056
1535,6283264
17656,72314880
19574,80171008
13857,56754176
3969,16252928
13131,53780480
4544,18608128
406,1658880
9669,39600128
162,659456
11862,48582656
25379,103948288
8928,36564992
1948,7974912
5093,20856832
21882,89624576
16217,66420736
12200,49967104
9494,38883328
2015,8249344
893,3653632
19960,81752064
11649,47710208
2054,8409088
24511,100392960
3322,13602816
6955,28483584
10985,44990464
25183,103145472
26104,106917888
15138,62001152
4054,16601088
18524,75870208
22681,92897280
20385,83492864
19497,79855616
2943,12050432
18134,74272768
2669,10928128
17133,70172672
9967,40820736
12214,50024448
4309,17645568
16952,69431296
4452,18231296
19663,80535552
2356,9646080
7355,30121984
20887,85549056
23576,96563200
25207,103243776
17019,69705728
18799,76996608
17251,70656000
20885,85540864
19147,78422016
22108,90550272
20457,83787776
6195,25370624
213,868352
10916,44707840
6418,26284032
19419,79536128
22916,93859840
25363,103882752
14261,58408960
16445,67354624
9835,40280064
4490,18386944
13035,53387264
853,3489792
7638,31281152
9264,37941248
18015,73785344
14865,60882944
4652,19050496
9658,39555072
17787,72851456
22667,92839936
23775,97378304
23490,96210944
4906,20090880
20270,83021824
9972,40841216
15235,62398464
25551,104652800
22549,92356608
18823,77094912
2141,8765440
14559,59629568
24679,101081088
9810,40177664
18547,75964416
9637,39469056
12889,52789248
12102,49565696
15578,63803392
2704,11071488
13848,56717312
17877,73220096
4714,19304448
24067,98574336
20161,82575360
11749,48119808
13633,55836672
24176,99020800
20344,83324928
15394,63049728
14727,60317696
1501,6144000
4188,17149952
11983,49078272
15969,65404928
25634,104992768
19272,78934016
6636,27176960
20255,82960384
24855,101801984
11130,45584384
24678,101076992
13986,57282560
16,61440
5037,20627456
7322,29986816
15575,63791104
9070,37146624
9006,36884480
8829,36159488
14883,60956672
9684,39661568
15301,62668800
17062,69881856
5066,20746240
7705,31555584
12351,50585600
16224,66449408
15815,64774144
6904,28274688
21553,88276992
592,2420736
8915,36511744
24480,100265984
15667,64167936
7089,29032448
18164,74395648
21943,89874432
5793,23724032
5597,22921216
9071,37150720
16640,68153344
14502,59396096
25510,104484864
22217,90996736
2060,8433664
4205,17219584
12947,53026816
19224,78737408
1549,6340608
16187,66297856
3308,13545472
14194,58134528
11425,46792704
16991,69591040
13107,53682176
2061,8437760
20930,85725184
4387,17965056
21434,87789568
4434,18157568
21509,88096768
19009,77856768
15543,63660032
19788,81047552
10604,43429888
15302,62672896
13080,53571584
11363,46538752
10988,45002752
6663,27287552
1986,8130560
22880,93712384
2905,11894784
5943,24338432
25725,105365504
13389,54837248
13557,55525376
2245,9191424
11696,47902720
21748,89075712
21254,87052288
25731,105390080
14612,59846656
2796,11448320
15899,65118208
325,1327104
24188,99069952
19251,78848000
12128,49672192
9390,38457344
20053,82132992
23371,95723520
15809,64749568
10927,44752896
14605,59817984
23254,95244288
24272,99414016
10053,41172992
9579,39231488
7186,29429760
1353,5537792
9745,39911424
15651,64102400
16161,66191360
2679,10969088
17531,71802880
16985,69566464
25997,106479616
11656,47738880
14404,58994688
9514,38965248
9152,37482496
14157,57982976
8517,34881536
14772,60502016
18033,73859072
22492,92123136
8943,36626432
19082,78155776
20702,84791296
7233,29622272
16083,65871872
8731,35758080
3145,12877824
9477,38813696
25723,105357312
14222,58249216
7644,31305728
23704,97087488
5651,23142400
7295,29876224
19636,80424960
11686,47861760
14323,58662912
7305,29917184
25912,106131456
17665,72351744
10839,44392448
17983,73654272
24771,101457920
7257,29720576
23970,98177024
25485,104382464
107,434176
18183,74473472
19589,80232448
17818,72978432
12721,52101120
14407,59006976
21715,88940544
3509,14368768
4318,17682432
22590,92524544
502,2052096
16028,65646592
12255,50192384
25197,103202816
22947,93986816
12584,51539968
25240,103378944
10290,42143744
7027,28778496
6625,27131904
2708,11087872
15001,61440000
15597,63881216
13485,55230464
6147,25174016
23216,95088640
21515,88121344
16123,66035712
13097,53641216
7807,31973376
1043,4268032
11622,47599616
3320,13594624
18817,77070336
12992,53211136
14501,59392000
9940,40710144
16350,66965504
6126,25088000
16214,66408448
22726,93081600
23896,97873920
1984,8122368
14589,59752448
17509,71712768
21960,89944064
7548,30912512
24666,101027840
16381,67092480
11174,45764608
20627,84484096
21326,87347200
11584,47443968
8941,36618240
8427,34512896
7710,31576064
17258,70684672
12952,53047296
22528,92270592
25425,104136704
7407,30334976
2510,10276864
21303,87252992
3594,14716928
23318,95506432
12976,53145600
14998,61427712
20408,83587072
13182,53989376
15984,65466368
19271,78929920
17382,71192576
7505,30736384
23192,94990336
11943,48914432
23923,97984512
22664,92827648
10584,43347968
3244,13283328
17414,71323648
7352,30109696
16530,67702784
7791,31907840
23502,96260096
9222,37769216
8277,33898496
22834,93523968
12904,52850688
19742,80859136
14287,58515456
356,1454080
6303,25812992
7988,32714752
7597,31113216
22460,91992064
9138,37425152
15546,63672320
13471,55173120
16140,66105344
16550,67784704
20893,85573632
24021,98385920
25497,104431616
19793,81068032
18909,77447168
13305,54493184
16302,66768896
19970,81793024
1065,4358144
13393,54853632
1793,7340032
14650,60002304
18054,73945088
22197,90914816
657,2686976
10260,42020864
523,2138112
408,1667072
15059,61677568
22781,93306880
347,1417216
11890,48697344
17341,71024640
1103,4513792
21378,87560192
5762,23597056
20459,83795968
2300,9416704
21235,86974464
11741,48087040
7596,31109120
15588,63844352
20661,84623360
2059,8429568
14055,57565184
8739,35790848
16070,65818624
20398,83546112
8492,34779136
8526,34918400
17470,71553024
15629,64012288
2991,12247040
16339,66920448
21503,88072192
11399,46686208
17081,69959680
23032,94334976
2320,9498624
12215,50028544
19783,81027072
25333,103759872
15064,61698048
12240,50130944
3212,13152256
14179,58073088
13580,55619584
4184,17133568
12582,51531776
19962,81760256
20323,83238912
11466,46960640
14412,59027456
3984,16314368
21231,86958080
524,2142208
24809,101613568
12289,50331648
7394,30281728
11853,48545792
1387,5677056
16808,68841472
8215,33644544
15812,64761856
17111,70082560
5028,20590592
18042,73895936
16319,66838528
5603,22945792
11695,47898624
5216,21360640
18886,77352960
4616,18903040
11212,45920256
22465,92012544
1611,6594560
19384,79392768
3664,15003648
3688,15101952
16415,67231744
12091,49520640
22543,92332032
4926,20172800
937,3833856
25869,105955328
21077,86327296
2523,10330112
12712,52064256
16173,66240512
5955,24387584
20637,84525056
2845,11649024
14582,59723776
10558,43241472
20375,83451904
5716,23408640
9571,39198720
8989,36814848
11576,47411200
18819,77078528
1117,4571136
19508,79900672
17570,71962624
2819,11542528
16139,66101248
9523,39002112
15888,65073152
905,3702784
12536,51343360
6917,28327936
21338,87396352
14156,57978880
13648,55898112
8841,36208640
15892,65089536
9043,37036032
2746,11243520
18936,77557760
8773,35930112
21615,88530944
16251,66560000
15126,61952000
23310,95473664
20850,85397504
2094,8572928
16917,69287936
9404,38514688
17164,70299648
2349,9617408
23040,94367744
10906,44666880
14030,57462784
16260,66596864
23955,98115584
23007,94232576
19870,81383424
8729,35749888
154,626688
9975,40853504
718,2936832
226,921600
13122,53743616
25358,103862272
6976,28569600
1623,6643712
9565,39174144
24987,102342656
5040,20639744
4161,17039360
12211,50012160
443,1810432
7964,32616448
10481,42926080
1790,7327744
4140,16953344
25978,106401792
21859,89530368
22698,92966912
22191,90890240
8162,33427456
21969,89980928
19942,81678336
19616,80343040
12660,51851264
8306,34017280
489,1998848
20265,83001344
10138,41521152
17055,69853184
3533,14467072
3380,13840384
6686,27381760
19628,80392192
16399,67166208
16385,67108864
1146,4689920
8746,35819520
20992,85979136
16568,67858432
24408,99971072
3350,13717504
13052,53456896
17791,72867840
16053,65748992
6512,26669056
5547,22716416
24417,100007936
23282,95358976
23700,97071104
10922,44732416
13424,54980608
931,3809280
14331,58695680
3755,15376384
22367,91611136
24668,101036032
3106,12718080
11062,45305856
1825,7471104
11901,48742400
26192,107278336
16873,69107712
14807,60645376
19733,80822272
19141,78397440
7583,31055872
2696,11038720
7817,32014336
3854,15781888
18949,77611008
1225,5013504
6794,27824128
1499,6135808
11221,45957120
4124,16887808
9771,40017920
16467,67444736
9274,37982208
15737,64454656
20589,84328448
12632,51736576
4361,17858560
10388,42545152
24333,99663872
11043,45228032
9374,38391808
6480,26537984
22817,93454336
23639,96821248
1780,7286784
2236,9154560
20533,84099072
24937,102137856
4530,18550784
18645,76365824
23272,95318016
20407,83582976
185,753664
4640,19001344
1880,7696384
19223,78733312
14756,60436480
21110,86462464
24711,101212160
7395,30285824
3009,12320768
21406,87674880
16984,69562368
3697,15138816
4132,16920576
23608,96694272
16288,66711552
11115,45522944
18742,76763136
7506,30740480
17424,71364608
16728,68513792
5675,23240704
11689,47874048
11820,48410624
4250,17403904
4378,17928192
8999,36855808
21809,89325568
13525,55394304
13443,55058432
1564,6402048
15376,62976000
11401,46694400
10156,41594880
24357,99762176
12315,50438144
1513,6193152
12628,51720192
18079,74047488
10034,41095168
9398,38490112
877,3588096
5393,22085632
16627,68100096
7931,32481280
26308,107753472
5894,24137728
25901,106086400
12605,51625984
2992,12251136
1281,5242880
22363,91594752
11896,48721920
9615,39378944
16036,65679360
12104,49573888
3772,15446016
23806,97505280
590,2412544
17518,71749632
13126,53760000
10690,43782144
15045,61620224
18934,77549568
24416,100003840
14847,60809216
25272,103510016
18781,76922880
6563,26877952
6669,27312128
13230,54185984
13489,55246848
23972,98185216
13526,55398400
18692,76558336
10065,41222144
4985,20414464
12614,51662848
25447,104226816
24278,99438592
23738,97226752
17522,71766016
24107,98738176
19237,78790656
17016,69693440
7607,31154176
4771,19537920
23478,96161792
22181,90849280
12280,50294784
3602,14749696
18967,77684736
12942,53006336
14526,59494400
11240,46034944
21936,89845760
23792,97447936
26243,107487232
5544,22704128
24994,102371328
22374,91639808
22164,90779648
2974,12177408
15783,64643072
17289,70811648
25791,105635840
25287,103571456
6446,26398720
8309,34029568
693,2834432
13804,56537088
2016,8253440
25424,104132608
22342,91508736
10880,44560384
4858,19894272
25141,102973440
17234,70586368
5542,22695936
13884,56864768
24502,100356096
5588,22884352
4617,18907136
5879,24076288
13711,56156160
15829,64831488
7825,32047104
19364,79310848
17069,69910528
9985,40894464
2053,8404992
1040,4255744
8593,35192832
18728,76705792
14578,59707392
6474,26513408
21544,88240128
24638,100913152
11438,46845952
14467,59252736
7241,29655040
23233,95158272
12757,52248576
18021,73809920
14584,59731968
25880,106000384
9367,38363136
24307,99557376
20153,82542592
5095,20865024
21956,89927680
3671,15032320
12324,50475008
12269,50249728
6980,28585984
16943,69394432
2996,12267520
23751,97280000
19021,77905920
2928,11988992
19041,77987840
22820,93466624
20450,83759104
4880,19984384
1478,6049792
1163,4759552
21734,89018368
10213,41828352
24621,100843520
15515,63545344
14015,57401344
10229,41893888
14430,59101184
7335,30040064
24447,100130816
1260,5156864
23783,97411072
23095,94593024
3925,16072704
14184,58093568
10244,41955328
3520,14413824
22871,93675520
10284,42119168
13992,57307136
10550,43208704
527,2154496
18241,74711040
15090,61804544
4153,17006592
6282,25726976
21842,89460736
21002,86020096
24614,100814848
7539,30875648
207,843776
4992,20443136
24836,101724160
12576,51507200
18913,77463552
6063,24829952
15628,64008192
6982,28594176
16793,68780032
3014,12341248
17329,70975488
1207,4939776
1363,5578752
11778,48238592
18007,73752576
11366,46551040
1620,6631424
21056,86241280
24796,101560320
22161,90767360
20262,82989056
7251,29696000
24252,99332096
22321,91422720
5428,22228992
16332,66891776
13010,53284864
4650,19042304
26213,107364352
22086,90460160
11702,47927296
23533,96387072
23640,96825344
10068,41234432
24917,102055936
19861,81346560
17891,73277440
14005,57360384
7838,32100352
12766,52285440
9754,39948288
11508,47132672
1487,6086656
23696,97054720
7262,29741056
5552,22736896
4007,16408576
2168,8876032
5874,24055808
19254,78860288
3828,15675392
4247,17391616
26234,107450368
16284,66695168
16642,68161536
7909,32391168
13284,54407168
18708,76623872
24622,100847616
25533,104579072
6731,27566080
24114,98766848
16104,65957888
6388,26161152
23722,97161216
20826,85299200
15711,64348160
20015,81977344
987,4038656
21820,89370624
5298,21696512
23462,96096256
12050,49352704
13332,54603776
700,2863104
19389,79413248
11031,45178880
281,1146880
9689,39682048
14651,60006400
12083,49487872
2310,9457664
11857,48562176
9393,38469632
8984,36794368
8340,34156544
13477,55197696
381,1556480
18480,75689984
23670,96948224
8108,33206272
80,323584
16177,66256896
7098,29069312
5944,24342528
19666,80547840
9791,40099840
22535,92299264
1042,4263936
11987,49094656
23404,95858688
4805,19677184
22308,91369472
20918,85676032
5214,21352448
25275,103522304
724,2961408
15862,64966656
1347,5513216
1875,7675904
13236,54210560
15531,63610880
1312,5369856
2600,10645504
20916,85667840
9196,37662720
25221,103301120
24331,99655680
22751,93184000
2894,11849728
9647,39510016
26028,106606592
15804,64729088
25451,104243200
24788,101527552
19779,81010688
4886,20008960
11334,46419968
12118,49631232
4690,19206144
21116,86487040
1285,5259264
7280,29814784
25230,103337984
17726,72601600
16989,69582848
15771,64593920
16341,66928640
23073,94502912
21337,87392256
16881,69140480
17491,71639040
19923,81600512
24237,99270656
23454,96063488
25034,102535168
12983,53174272
24862,101830656
20978,85921792
24648,100954112
6517,26689536
17386,71208960
18313,75005952
18825,77103104
13832,56651776
8367,34267136
15714,64360448
18285,74891264
23442,96014336
25053,102612992
23915,97951744
20867,85467136
6615,27090944
5407,22142976
25914,106139648
10249,41975808
20196,82718720
15622,63983616
24496,100331520
24730,101289984
12007,49176576
20203,82747392
4298,17600512
2674,10948608
6251,25600000
9383,38428672
8042,32935936
3405,13942784
18714,76648448
25709,105299968
18334,75091968
23165,94879744
11218,45944832
8249,33783808
20768,85061632
26314,107778048
18305,74973184
18516,75837440
16928,69332992
21361,87490560
17525,71778304
23594,96636928
18418,75436032
25891,106045440
24919,102064128
23356,95662080
24436,100085760
3998,16371712
23154,94834688
21759,89120768
2536,10383360
3425,14024704
11003,45064192
23977,98205696
22865,93650944
5371,21995520
12490,51154944
19139,78389248
5472,22409216
8968,36728832
12321,50462720
12505,51216384
7108,29110272
20535,84107264
25262,103469056
24251,99328000
17943,73490432
959,3923968
21163,86679552
7001,28672000
4337,17760256
17304,70873088
16369,67043328
22744,93155328
24828,101691392
1426,5836800
13460,55128064
16656,68218880
19061,78069760
1839,7528448
18775,76898304
16556,67809280
1568,6418432
9828,40251392
16590,67948544
11904,48754688
4588,18788352
23924,97988608
19590,80236544
19116,78295040
5899,24158208
23314,95490048
16823,68902912
4388,17969152
14989,61390848
5387,22061056
26321,107806720
265,1081344
1538,6295552
18431,75489280
19555,80093184
16674,68292608
2875,11771904
23470,96129024
3711,15196160
26166,107171840
4029,16498688
20925,85704704
16423,67264512
8061,33013760
11863,48586752
23537,96403456
6434,26349568
1728,7073792
15303,62676992
8650,35426304
2511,10280960
14575,59695104
17575,71983104
12574,51499008
13165,53919744
4060,16625664
15121,61931520
19829,81215488
25810,105713664
6030,24694784
11713,47972352
25866,105943040
11840,48492544
17879,73228288
5975,24469504
3951,16179200
16093,65912832
15150,62050304
17273,70746112
2256,9236480
6217,25460736
21481,87982080
9170,37556224
5808,23785472
15280,62582784
24867,101851136
3,8192
4968,20344832
20287,83091456
5892,24129536
3074,12587008
22652,92778496
11336,46428160
17718,72568832
23651,96870400
8324,34091008
8583,35151872
10159,41607168
17770,72781824
5078,20795392
22366,91607040
10335,42328064
17460,71512064
21036,86159360
20954,85823488
21709,88915968
24893,101957632
9120,37351424
23170,94900224
7917,32423936
23813,97533952
18304,74969088
19289,79003648
17342,71028736
21063,86269952
