page_number,file_offset
13392,54849536
13399,54878208
13453,55099392
13477,55197696
13554,55513088
13572,55586816
13674,56004608
13894,56905728
13907,56958976
13921,57016320
13925,57032704
13989,57294848
14003,57352192
14022,57430016
14083,57679872
14190,58118144
14243,58335232
14348,58765312
14374,58871808
14377,58884096
14469,59260928
14490,59346944
14499,59383808
14574,59691008
14597,59785216
14675,60104704
14704,60223488
14716,60272640
14730,60329984
14779,60530688
14791,60579840
14796,60600320
14818,60690432
14831,60743680
14901,61030400
14956,61255680
14986,61378560
15022,61526016
15060,61681664
15068,61714432
15070,61722624
15081,61767680
15095,61825024
15099,61841408
15271,62545920
15310,62705664
15331,62791680
15404,63090688
15596,63877120
15605,63913984
15619,63971328
15639,64053248
15666,64163840
15685,64241664
15689,64258048
15712,64352256
15771,64593920
15781,64634880
15880,65040384
15893,65093632
15918,65196032
15919,65200128
15939,65282048
16018,65605632
16037,65683456
16075,65839104
16117,66011136
16162,66195456
16223,66445312
16241,66519040
16361,67010560
16363,67018752
16399,67166208
16478,67489792
16520,67661824
16528,67694592
16555,67805184
16605,68009984
16626,68096000
16660,68235264
16799,68804608
16914,69275648
16926,69324800
17002,69636096
17083,69967872
17145,70221824
17172,70332416
17261,70696960
17380,71184384
17406,71290880
17478,71585792
17533,71811072
17552,71888896
17556,71905280
17565,71942144
17788,72855552
17846,73093120
17885,73252864
17945,73498624
17973,73613312
17981,73646080
18045,73908224
18050,73928704
18055,73949184
18071,74014720
18135,74276864
18216,74608640
18224,74641408
18314,75010048
18532,75902976
18564,76034048
18599,76177408
18617,76251136
18790,76959744
18807,77029376
18812,77049856
18853,77217792
18867,77275136
18872,77295616
18910,77451264
18921,77496320
18963,77668352
19030,77942784
19108,78262272
19134,78368768
19142,78401536
19168,78508032
19178,78548992
19254,78860288
19318,79122432
19369,79331328
19472,79753216
19487,79814656
19565,80134144
19572,80162816
19601,80281600
19611,80322560
19638,80433152
19646,80465920
19660,80523264
19731,80814080
19762,80941056
19819,81174528
19905,81526784
19952,81719296
19957,81739776
20009,81952768
20023,82010112
20039,82075648
20087,82272256
20110,82366464
20128,82440192
20156,82554880
20300,83144704
20318,83218432
20324,83243008
20346,83333120
20533,84099072
20544,84144128
20558,84201472
20624,84471808
20679,84697088
20749,84983808
20897,85590016
20903,85614592
21007,86040576
21014,86069248
21017,86081536
21028,86126592
21177,86736896
21202,86839296
21284,87175168
21310,87281664
21338,87396352
21422,87740416
21476,87961600
21516,88125440
21531,88186880
21574,88363008
21575,88367104
21618,88543232
21639,88629248
21640,88633344
21650,88674304
21724,88977408
21788,89239552
21802,89296896
21868,89567232
21940,89862144
22056,90337280
22097,90505216
22102,90525696
22138,90673152
22216,90992640
22257,91160576
22262,91181056
22293,91308032
22450,91951104
22458,91983872
22559,92397568
22628,92680192
22637,92717056
22718,93048832
22737,93126656
22783,93315072
22786,93327360
22894,93769728
22961,94044160
23042,94375936
23049,94404608
23110,94654464
23152,94826496
23160,94859264
23162,94867456
23203,95035392
23206,95047680
23215,95084544
23334,95571968
23360,95678464
23385,95780864
23453,96059392
23462,96096256
23479,96165888
23518,96325632
23647,96854016
23706,97095680
23882,97816576
23911,97935360
23948,98086912
23998,98291712
24029,98418688
24074,98603008
24092,98676736
24099,98705408
24115,98770944
24149,98910208
24175,99016704
24197,99106816
24220,99201024
24280,99446784
24287,99475456
24294,99504128
24343,99704832
24376,99840000
24408,99971072
24427,100048896
24475,100245504
24523,100442112
24550,100552704
24552,100560896
24749,101367808
24806,101601280
24837,101728256
24842,101748736
24908,102019072
24929,102105088
24960,102232064
24991,102359040
25005,102416384
25102,102813696
25110,102846464
25161,103055360
25225,103317504
25229,103333888
25249,103415808
25333,103759872
25341,103792640
25412,104083456
25426,104140800
25433,104169472
25469,104316928
25481,104366080
25634,104992768
25678,105172992
25697,105250816
25711,105308160
25795,105652224
25918,106156032
25947,106274816
25950,106287104
25959,106323968
26004,106508288
26007,106520576
26048,106688512
26050,106696704
26074,106795008
26084,106835968
26085,106840064
26112,106950656
26114,106958848
26198,107302912
26230,107433984
26254,107532288
26264,107573248
26285,107659264
26290,107679744
