page_number,file_offset
25661,105103360
25785,105611264
26072,106786816
25494,104419328
25800,105672704
26012,106541056
28,110592
25525,104546304
25625,104955904
25951,106291200
8,28672
26005,106512384
25872,105967616
25848,105869312
26053,106708992
25764,105525248
26201,107315200
26199,107307008
26145,107085824
25991,106455040
26068,106770432
25843,105848832
26134,107040768
26214,107368448
25845,105857024
26194,107286528
25502,104452096
25518,104517632
25695,105242624
25902,106090496
25675,105160704
25817,105742336
26257,107544576
25492,104411136
25616,104919040
25692,105230336
26307,107749376
25958,106319872
25898,106074112
26308,107753472
25813,105725952
25959,106323968
26258,107548672
25466,104304640
25797,105660416
26086,106844160
25988,106442752
25910,106123264
26262,107565056
25519,104521728
25705,105283584
26150,107106304
25674,105156608
26076,106803200
26008,106524672
25631,104980480
25658,105091072
25890,106041344
26127,107012096
26178,107220992
26038,106647552
25682,105189376
25957,106315776
26140,107065344
26080,106819584
26115,106962944
25473,104333312
25737,105414656
25770,105549824
25782,105598976
26027,106602496
25832,105803776
26259,107552768
25886,106024960
25688,105213952
25504,104460288
25715,105324544
25863,105930752
25719,105340928
26075,106799104
26102,106909696
25670,105140224
25708,105295872
25624,104951808
25833,105807872
25462,104288256
26017,106561536
26100,106901504
26271,107601920
25811,105717760
26288,107671552
25587,104800256
26272,107606016
26097,106889216
25760,105508864
25791,105635840
26144,107081728
25660,105099264
26148,107098112
25745,105447424
25762,105517056
26317,107790336
25921,106168320
25861,105922560
26267,107585536
25644,105033728
25444,104214528
25749,105463808
26136,107048960
25728,105377792
25553,104660992
26048,106688512
25446,104222720
25981,106414080
26182,107237376
17,65536
25789,105627648
25907,106110976
25936,106229760
25694,105238528
26319,107798528
25495,104423424
26020,106573824
26120,106983424
26325,107823104
25752,105476096
20,77824
25604,104869888
14,53248
25904,106098688
25464,104296448
26137,107053056
26321,107806720
25550,104648704
25846,105861120
26096,106885120
25738,105418752
26112,106950656
26236,107458560
25472,104329216
26037,106643456
25487,104390656
25648,105050112
26065,106758144
25654,105074688
26314,107778048
25995,106471424
25722,105353216
25596,104837120
26302,107728896
25923,106176512
26050,106696704
25915,106143744
25945,106266624
25939,106242048
25926,106188800
26204,107327488
25758,105500672
26109,106938368
26040,106655744
25934,106221568
26269,107593728
25954,106303488
16,61440
25830,105795584
26293,107692032
26098,106893312
26103,106913792
25689,105218048
18,69632
25919,106160128
25482,104370176
25614,104910848
25567,104718336
26290,107679744
25778,105582592
25685,105201664
25897,106070016
24,94208
25781,105594880
25916,106147840
25928,106196992
25452,104247296
25709,105299968
26135,107044864
25740,105426944
25538,104599552
25539,104603648
25653,105070592
26300,107720704
25557,104677376
26143,107077632
25882,106008576
26197,107298816
26165,107167744
25579,104767488
25777,105578496
25718,105336832
26174,107204608
25577,104759296
25603,104865792
26004,106508288
26203,107323392
25754,105484288
25490,104402944
26125,107003904
25,98304
25528,104558592
25623,104947712
25676,105164800
26078,106811392
26289,107675648
31,122880
26190,107270144
25780,105590784
23,90112
25555,104669184
25508,104476672
25917,106151936
26230,107433984
25941,106250240
25640,105017344
25837,105824256
25531,104570880
25750,105467904
26241,107479040
25671,105144320
26183,107241472
26066,106762240
25488,104394752
25943,106258432
25796,105656320
25456,104263680
25507,104472576
25783,105603072
25877,105988096
25645,105037824
26036,106639360
25993,106463232
25552,104656896
26110,106942464
26059,106733568
26318,107794432
26245,107495424
25622,104943616
26166,107171840
25947,106274816
11,40960
26155,107126784
26092,106868736
25806,105697280
25655,105078784
26299,107716608
26249,107511808
25924,106180608
25946,106270720
25583,104783872
25801,105676800
26228,107425792
25558,104681472
26002,106500096
25851,105881600
26095,106881024
25514,104501248
25842,105844736
25973,106381312
25989,106446848
25869,105955328
27,106496
26113,106954752
26030,106614784
25617,104923136
25602,104861696
5,16384
25850,105877504
25729,105381888
26093,106872832
26158,107139072
25903,106094592
25571,104734720
25620,104935424
25878,105992192
25971,106373120
25827,105783296
25769,105545728
25804,105689088
26328,107835392
25980,106409984
26316,107786240
25554,104665088
26291,107683840
25621,104939520
25763,105521152
25459,104275968
25690,105222144
25950,106287104
26133,107036672
25739,105422848
25646,105041920
25930,106205184
