page_number,file_offset
25727,105373696
25728,105377792
25729,105381888
25730,105385984
25731,105390080
25733,105398272
25735,105406464
25736,105410560
25737,105414656
25738,105418752
25739,105422848
25741,105431040
25742,105435136
25743,105439232
25744,105443328
25745,105447424
25746,105451520
25748,105459712
25749,105463808
25750,105467904
25751,105472000
25752,105476096
25753,105480192
25754,105484288
25756,105492480
25758,105500672
25759,105504768
25760,105508864
25761,105512960
25762,105517056
25764,105525248
25765,105529344
25766,105533440
25767,105537536
25768,105541632
25769,105545728
25771,105553920
25772,105558016
25773,105562112
25774,105566208
25775,105570304
25776,105574400
25777,105578496
25779,105586688
25780,105590784
25781,105594880
25782,105598976
25783,105603072
25785,105611264
25787,105619456
25788,105623552
25789,105627648
25790,105631744
25791,105635840
25792,105639936
25794,105648128
25795,105652224
25796,105656320
25797,105660416
25798,105664512
25799,105668608
25800,105672704
25802,105680896
25803,105684992
25805,105693184
25806,105697280
25807,105701376
25808,105705472
25811,105717760
25812,105721856
25813,105725952
25814,105730048
25815,105734144
25816,105738240
25818,105746432
25819,105750528
25821,105758720
25822,105762816
25823,105766912
25824,105771008
25825,105775104
25827,105783296
25828,105787392
25830,105795584
25831,105799680
25832,105803776
25833,105807872
25835,105816064
25836,105820160
25837,105824256
25838,105828352
25839,105832448
25840,105836544
25842,105844736
25843,105848832
25844,105852928
25846,105861120
25847,105865216
25848,105869312
25849,105873408
25851,105881600
25853,105889792
25854,105893888
25855,105897984
25856,105902080
25857,105906176
25859,105914368
25860,105918464
25861,105922560
25862,105926656
25863,105930752
25865,105938944
25867,105947136
25869,105955328
25870,105959424
25871,105963520
25872,105967616
25873,105971712
25875,105979904
25877,105988096
25878,105992192
25879,105996288
25881,106004480
25883,106012672
25884,106016768
25886,106024960
25887,106029056
25888,106033152
25889,106037248
25890,106041344
25892,106049536
25895,106061824
25897,106070016
25898,106074112
25900,106082304
25901,106086400
25902,106090496
25904,106098688
25907,106110976
25909,106119168
25910,106123264
25911,106127360
25913,106135552
25914,106139648
25916,106147840
25918,106156032
25919,106160128
25920,106164224
25921,106168320
25922,106172416
25924,106180608
25926,106188800
25927,106192896
25928,106196992
25929,106201088
25930,106205184
25931,106209280
25934,106221568
25935,106225664
25936,106229760
25937,106233856
25938,106237952
25939,106242048
25941,106250240
25942,106254336
25944,106262528
25946,106270720
25947,106274816
25948,106278912
25950,106287104
25951,106291200
25952,106295296
25953,106299392
25954,106303488
25955,106307584
25957,106315776
25959,106323968
25960,106328064
25961,106332160
25962,106336256
25963,106340352
25964,106344448
25966,106352640
25967,106356736
25969,106364928
25970,106369024
25972,106377216
25973,106381312
25975,106389504
25977,106397696
25978,106401792
25979,106405888
25980,106409984
25981,106414080
25982,106418176
25984,106426368
25985,106430464
25986,106434560
25988,106442752
25989,106446848
25990,106450944
25992,106459136
25993,106463232
25994,106467328
25995,106471424
25996,106475520
25997,106479616
25999,106487808
26000,106491904
26001,106496000
26002,106500096
26003,106504192
26004,106508288
26006,106516480
26007,106520576
26009,106528768
26010,106532864
26011,106536960
26012,106541056
26013,106545152
26014,106549248
26016,106557440
26017,106561536
26018,106565632
26019,106569728
26020,106573824
26021,106577920
26023,106586112
26024,106590208
26025,106594304
26026,106598400
26027,106602496
26028,106606592
26029,106610688
26031,106618880
26032,106622976
26033,106627072
26034,106631168
26035,106635264
26036,106639360
26038,106647552
26040,106655744
26041,106659840
26042,106663936
26043,106668032
26044,106672128
26047,106684416
26048,106688512
26049,106692608
26050,106696704
26051,106700800
26053,106708992
26054,106713088
26056,106721280
26057,106725376
26058,106729472
26059,106733568
26060,106737664
26061,106741760
26063,106749952
26064,106754048
26065,106758144
26066,106762240
26068,106770432
26069,106774528
26071,106782720
26072,106786816
26073,106790912
26074,106795008
26075,106799104
26077,106807296
26078,106811392
26080,106819584
26081,106823680
26082,106827776
26083,106831872
26084,106835968
26085,106840064
26087,106848256
26088,106852352
26089,106856448
26090,106860544
26091,106864640
26092,106868736
26094,106876928
26095,106881024
26096,106885120
26097,106889216
26098,106893312
26099,106897408
26100,106901504
26103,106913792
26104,106917888
26105,106921984
26106,106926080
26107,106930176
26108,106934272
26110,106942464
26111,106946560
26112,106950656
