page_number,file_offset
12826,52531200
12873,52723712
12919,52912128
12934,52973568
12988,53194752
12990,53202944
13044,53424128
13075,53551104
13142,53825536
13267,54337536
13392,54849536
13399,54878208
13477,55197696
13572,55586816
13674,56004608
13907,56958976
13921,57016320
13925,57032704
13989,57294848
14003,57352192
14024,57438208
14028,57454592
14144,57929728
14190,58118144
14348,58765312
14374,58871808
14377,58884096
14499,59383808
14537,59539456
14539,59547648
14574,59691008
14591,59760640
14597,59785216
14716,60272640
14730,60329984
14779,60530688
14791,60579840
14796,60600320
14818,60690432
14831,60743680
14901,61030400
15022,61526016
15060,61681664
15068,61714432
15074,61739008
15095,61825024
15099,61841408
15138,62001152
15331,62791680
15566,63754240
15573,63782912
15596,63877120
15605,63913984
15639,64053248
15666,64163840
15685,64241664
15689,64258048
15692,64270336
15697,64290816
15712,64352256
15771,64593920
15835,64856064
15880,65040384
15893,65093632
15918,65196032
15919,65200128
15944,65302528
16037,65683456
16075,65839104
16076,65843200
16117,66011136
16162,66195456
16191,66314240
16223,66445312
16241,66519040
16363,67018752
16399,67166208
16478,67489792
16520,67661824
16528,67694592
16555,67805184
16605,68009984
16626,68096000
16799,68804608
16891,69181440
16914,69275648
16926,69324800
16934,69357568
17002,69636096
17083,69967872
17145,70221824
17172,70332416
17261,70696960
17285,70795264
17380,71184384
17405,71286784
17478,71585792
17533,71811072
17538,71831552
17552,71888896
17556,71905280
17565,71942144
17747,72687616
17788,72855552
17846,73093120
17885,73252864
17945,73498624
17981,73646080
18045,73908224
18050,73928704
18071,74014720
18135,74276864
18216,74608640
18224,74641408
18245,74727424
18306,74977280
18314,75010048
18599,76177408
18793,76972032
18807,77029376
18812,77049856
18824,77099008
18853,77217792
18872,77295616
18891,77373440
18910,77451264
18921,77496320
18963,77668352
19030,77942784
19092,78196736
19108,78262272
19134,78368768
19142,78401536
19168,78508032
19178,78548992
19318,79122432
19410,79499264
19565,80134144
19611,80322560
19638,80433152
19646,80465920
19660,80523264
19681,80609280
19731,80814080
19762,80941056
19819,81174528
19905,81526784
19957,81739776
20009,81952768
20023,82010112
20039,82075648
20067,82190336
20087,82272256
20128,82440192
20156,82554880
20225,82837504
20318,83218432
20346,83333120
20390,83513344
20533,84099072
20544,84144128
20624,84471808
20637,84525056
20679,84697088
20695,84762624
20855,85417984
20897,85590016
20903,85614592
20951,85811200
21007,86040576
21017,86081536
21028,86126592
21042,86183936
21202,86839296
21284,87175168
21310,87281664
21338,87396352
21422,87740416
21476,87961600
21531,88186880
21575,88367104
21618,88543232
21639,88629248
21650,88674304
21682,88805376
21713,88932352
21724,88977408
21788,89239552
21831,89415680
21940,89862144
22056,90337280
22097,90505216
22102,90525696
22125,90619904
22226,91033600
22257,91160576
22262,91181056
22450,91951104
22458,91983872
22492,92123136
22559,92397568
22581,92487680
22628,92680192
22637,92717056
22718,93048832
22737,93126656
22786,93327360
22894,93769728
22927,93904896
22952,94007296
22961,94044160
23042,94375936
23095,94593024
23160,94859264
23162,94867456
23203,95035392
23206,95047680
23215,95084544
23334,95571968
23385,95780864
23453,96059392
23479,96165888
23520,96333824
23647,96854016
23667,96935936
23706,97095680
23740,97234944
23882,97816576
23911,97935360
23948,98086912
23997,98287616
23998,98291712
24029,98418688
24074,98603008
24092,98676736
24099,98705408
24115,98770944
24123,98803712
24149,98910208
24152,98922496
24184,99053568
24197,99106816
24220,99201024
24280,99446784
24287,99475456
24294,99504128
24376,99840000
24408,99971072
24427,100048896
24475,100245504
24523,100442112
24550,100552704
24552,100560896
24749,101367808
24837,101728256
24842,101748736
24879,101900288
24908,102019072
24929,102105088
24960,102232064
25040,102559744
25110,102846464
25161,103055360
25213,103268352
25225,103317504
25249,103415808
25267,103489536
25313,103677952
25341,103792640
25412,104083456
25426,104140800
25433,104169472
25469,104316928
25481,104366080
25579,104767488
25634,104992768
25678,105172992
25697,105250816
25711,105308160
25795,105652224
25918,106156032
25947,106274816
25950,106287104
26007,106520576
26050,106696704
26074,106795008
26075,106799104
26085,106840064
26112,106950656
26114,106958848
26230,107433984
26246,107499520
26264,107573248
26290,107679744
26330,107843584
