page_number,file_offset
7017,28737536
7886,32296960
12185,49905664
11805,48349184
16067,65806336
20785,85131264
11228,45985792
2476,10137600
25486,104386560
12053,49364992
26215,107372544
11197,45858816
23345,95617024
17429,71385088
4046,16568320
23769,97353728
19802,81104896
10378,42504192
1793,7340032
7261,29736960
12505,51216384
5499,22519808
11987,49094656
7122,29167616
10794,44208128
15587,63840256
24385,99876864
10957,44875776
7238,29642752
17576,71987200
19334,79187968
12184,49901568
12608,51638272
13249,54263808
4956,20295680
21260,87076864
7108,29110272
19043,77996032
22920,93876224
7096,29061120
23435,95985664
20775,85090304
5095,20865024
589,2408448
5749,23543808
9292,38055936
14594,59772928
2060,8433664
13951,57139200
165,671744
6984,28602368
20290,83103744
971,3973120
12410,50827264
21921,89784320
17611,72130560
8334,34131968
4104,16805888
22116,90583040
14696,60190720
16750,68603904
9512,38957056
22925,93896704
20738,84938752
2796,11448320
9214,37736448
3604,14757888
12671,51896320
21315,87302144
26178,107220992
13605,55721984
25448,104230912
4851,19865600
544,2224128
19879,81420288
10127,41476096
15906,65146880
25415,104095744
19620,80359424
20292,83111936
25366,103895040
6946,28446720
2708,11087872
10926,44748800
23658,96899072
20055,82141184
242,987136
4858,19894272
9767,40001536
22370,91623424
19891,81469440
14586,59740160
9388,38449152
2183,8937472
10873,44531712
20052,82128896
3600,14741504
10182,41701376
1407,5758976
18068,74002432
14600,59797504
5589,22888448
12897,52822016
18738,76746752
13739,56270848
9015,36921344
10629,43532288
22142,90689536
12824,52523008
8048,32960512
15621,63979520
25058,102633472
1777,7274496
22811,93429760
15089,61800448
20762,85037056
4431,18145280
23779,97394688
2282,9342976
21441,87818240
15864,64974848
17571,71966720
17103,70049792
7131,29204480
8757,35864576
1948,7974912
11598,47501312
7629,31244288
9274,37982208
4173,17088512
4741,19415040
25134,102944768
26048,106688512
692,2830336
16210,66392064
25169,103088128
16995,69607424
10414,42651648
18544,75952128
3105,12713984
7651,31334400
7241,29655040
14877,60932096
8091,33136640
7220,29569024
25532,104574976
22577,92471296
4875,19963904
20638,84529152
12375,50683904
14239,58318848
15193,62226432
6450,26415104
5890,24121344
19246,78827520
17808,72937472
25515,104505344
7043,28844032
198,806912
12352,50589696
18100,74133504
18030,73846784
6642,27201536
16014,65589248
22449,91947008
17977,73629696
7625,31227904
179,729088
20422,83644416
24025,98402304
8285,33931264
3206,13127680
1653,6766592
9177,37584896
6709,27475968
1353,5537792
13071,53534720
19995,81895424
9474,38801408
19470,79745024
13175,53960704
2267,9281536
24176,99020800
2168,8876032
17169,70320128
11632,47640576
4810,19697664
10032,41086976
14505,59408384
13838,56676352
13169,53936128
5751,23552000
5896,24145920
10916,44707840
17049,69828608
21440,87814144
21927,89808896
15299,62660608
19799,81092608
16416,67235840
6624,27127808
2141,8765440
8995,36839424
1549,6340608
189,770048
22055,90333184
14524,59486208
10422,42684416
20753,85000192
14682,60133376
8712,35680256
5945,24346624
9668,39596032
5144,21065728
19005,77840384
13184,53997568
649,2654208
19017,77889536
19585,80216064
17889,73269248
23872,97775616
15265,62521344
4373,17907712
337,1376256
16552,67792896
8528,34926592
23274,95326208
1387,5677056
20560,84209664
12565,51462144
23480,96169984
10452,42807296
6219,25468928
9408,38531072
11572,47394816
18344,75132928
19045,78004224
12029,49266688
20430,83677184
9074,37163008
13410,54923264
10475,42901504
9507,38936576
15778,64622592
23437,95993856
20780,85110784
3324,13611008
16488,67530752
13827,56631296
15397,63062016
7314,29954048
4488,18378752
14924,61124608
14617,59867136
25088,102756352
12421,50872320
14305,58589184
22822,93474816
18669,76464128
12759,52256768
14612,59846656
3077,12599296
23836,97628160
3300,13512704
23755,97296384
21569,88342528
16121,66027520
9250,37883904
26222,107401216
13812,56569856
2256,9236480
17057,69861376
2096,8581120
10890,44601344
4264,17461248
1137,4653056
10401,42598400
18974,77713408
1991,8151040
11670,47796224
14931,61153280
22496,92139520
17489,71630848
3865,15826944
4320,17690624
4981,20398080
3075,12591104
4729,19365888
16326,66867200
10678,43732992
20415,83615744
21193,86802432
5414,22171648
14677,60112896
9395,38477824
7418,30380032
2704,11071488
5998,24563712
15991,65495040
8317,34062336
5057,20709376
11690,47878144
5572,22818816
25496,104427520
8968,36728832
10068,41234432
4836,19804160
13452,55095296
15973,65421312
19550,80072704
3454,14143488
10694,43798528
2453,10043392
17240,70610944
19588,80228352
17943,73490432
11019,45129728
2149,8798208
24004,98316288
6985,28606464
13495,55271424
9677,39632896
4789,19611648
17241,70615040
25294,103600128
7758,31772672
9449,38699008
23349,95633408
2536,10383360
10799,44228608
9019,36937728
24212,99168256
19272,78934016
22720,93057024
22623,92659712
9977,40861696
21430,87773184
24989,102350848
24775,101474304
21325,87343104
23297,95420416
23555,96477184
18046,73912320
10277,42090496
8926,36556800
311,1269760
7106,29102080
2431,9953280
1472,6025216
26072,106786816
25514,104501248
4959,20307968
23245,95207424
6102,24989696
13053,53460992
7135,29220864
9999,40951808
22698,92966912
5251,21504000
25146,102993920
12631,51732480
13926,57036800
9925,40648704
7227,29597696
19183,78569472
19581,80199680
4764,19509248
21780,89206784
3571,14622720
19912,81555456
21348,87437312
82,331776
8697,35618816
20745,84967424
14799,60612608
13786,56463360
15917,65191936
14783,60547072
4779,19570688
13065,53510144
2054,8409088
164,667648
18,69632
17172,70332416
13974,57233408
18149,74334208
13947,57122816
25263,103473152
10871,44523520
19857,81330176
21265,87097344
10165,41631744
16053,65748992
3916,16035840
11346,46469120
18039,73883648
13948,57126912
7559,30957568
21593,88440832
1499,6135808
11629,47628288
12563,51453952
23674,96964608
4433,18153472
16887,69165056
12204,49983488
20892,85569536
14360,58814464
7295,29876224
25576,104755200
2679,10969088
14352,58781696
17352,71069696
24405,99958784
18248,74739712
25065,102662144
14296,58552320
15526,63590400
22454,91967488
25900,106082304
23362,95686656
10545,43188224
157,638976
7717,31604736
12070,49434624
8679,35545088
12838,52580352
1919,7856128
2705,11075584
24954,102207488
17843,73080832
8130,33296384
20622,84463616
3015,12345344
17432,71397376
5549,22724608
1140,4665344
9375,38395904
19381,79380480
24296,99512320
18157,74366976
23463,96100352
16622,68079616
5544,22704128
19307,79077376
23067,94478336
2092,8564736
18411,75407360
18894,77385728
197,802816
19333,79183872
5546,22712320
893,3653632
24773,101466112
2746,11243520
15574,63787008
18189,74498048
12044,49328128
13498,55283712
25866,105943040
8592,35188736
13234,54202368
12393,50757632
3235,13246464
17603,72097792
21153,86638592
7383,30236672
23082,94539776
12953,53051392
18379,75276288
7217,29556736
10730,43945984
18950,77615104
4353,17825792
17025,69730304
13263,54321152
20648,84570112
18377,75268096
13613,55754752
19365,79314944
23144,94793728
21869,89571328
8999,36855808
6453,26427392
19538,80023552
20871,85483520
22879,93708288
5707,23371776
21009,86048768
16498,67571712
11872,48623616
22195,90906624
7144,29257728
21498,88051712
23475,96149504
14165,58015744
3986,16322560
24934,102125568
25287,103571456
13929,57049088
15055,61661184
4257,17432576
21567,88334336
18416,75427840
24435,100081664
22457,91979776
24732,101298176
13949,57131008
15787,64659456
5718,23416832
25978,106401792
11082,45387776
12731,52142080
1003,4104192
10695,43802624
13412,54931456
16122,66031616
24219,99196928
10702,43831296
6019,24649728
16819,68886528
9660,39563264
16201,66355200
2975,12181504
1773,7258112
21767,89153536
22017,90177536
19322,79138816
278,1134592
14640,59961344
12382,50712576
10852,44445696
16244,66531328
1705,6979584
19466,79728640
20062,82169856
2658,10883072
15785,64651264
16749,68599808
24066,98570240
23180,94941184
6448,26406912
13683,56041472
5781,23674880
17065,69894144
25681,105185280
15035,61579264
14016,57405440
7711,31580160
15164,62107648
11606,47534080
9457,38731776
4341,17776640
10828,44347392
7074,28971008
6807,27877376
5293,21676032
6790,27807744
8419,34480128
2805,11485184
12826,52531200
17689,72450048
6606,27054080
20894,85577728
4676,19148800
15800,64712704
4970,20353024
13446,55070720
11759,48160768
182,741376
10718,43896832
7989,32718848
17117,70107136
22923,93888512
4225,17301504
19748,80883712
4262,17453056
20971,85893120
8634,35360768
7155,29302784
21711,88924160
20895,85581824
25947,106274816
9082,37195776
12725,52117504
23875,97787904
20330,83267584
17088,69988352
11224,45969408
9430,38621184
18880,77328384
7595,31105024
15588,63844352
17558,71913472
19961,81756160
25764,105525248
12287,50323456
16336,66908160
24589,100712448
5894,24137728
23078,94523392
9600,39317504
21712,88928256
16128,66056192
19970,81793024
9544,39088128
10000,40955904
7289,29851648
25635,104996864
19710,80728064
19529,79986688
20670,84660224
2015,8249344
19440,79622144
1342,5492736
23433,95977472
13725,56213504
5792,23719936
1025,4194304
25386,103976960
5610,22974464
9022,36950016
25707,105291776
5373,22003712
20332,83275776
23725,97173504
694,2838528
9855,40361984
25695,105242624
13746,56299520
18711,76636160
1501,6144000
16285,66699264
9683,39657472
15773,64602112
5042,20647936
6412,26259456
406,1658880
1429,5849088
162,659456
25907,106110976
13376,54784000
20097,82313216
24306,99553280
22917,93863936
12255,50192384
5709,23379968
7677,31440896
20545,84148224
7352,30109696
11704,47935488
10021,41041920
26111,106946560
1857,7602176
24710,101208064
592,2420736
23311,95477760
7117,29147136
24303,99540992
24561,100597760
9218,37752832
19104,78245888
10192,41742336
5120,20967424
13271,54353920
5992,24539136
20636,84520960
15929,65241088
22355,91561984
17984,73658368
13366,54743040
2166,8867840
5578,22843392
15802,64720896
18471,75653120
5502,22532096
7968,32632832
9565,39174144
17415,71327744
26328,107835392
12973,53133312
3684,15085568
20488,83914752
2883,11804672
24812,101625856
11057,45285376
213,868352
10213,41828352
17295,70836224
18333,75087872
6582,26955776
6095,24961024
21707,88907776
3757,15384576
13921,57016320
14779,60530688
3058,12521472
853,3489792
10542,43175936
9256,37908480
9798,40128512
14399,58974208
12096,49541120
14660,60043264
8371,34283520
7975,32661504
3543,14508032
9144,37449728
5245,21479424
17400,71266304
23943,98066432
18008,73756672
16083,65871872
22553,92372992
16723,68493312
17771,72785920
1548,6336512
24682,101093376
22668,92844032
20805,85213184
21110,86462464
7310,29937664
9964,40808448
15567,63758336
7415,30367744
16209,66387968
2245,9191424
1188,4861952
3917,16039936
18430,75485184
14047,57532416
10090,41324544
25344,103804928
19930,81629184
11811,48373760
10523,43098112
9754,39948288
12891,52797440
13818,56594432
15958,65359872
11079,45375488
22462,92000256
21097,86409216
12349,50577408
15552,63696896
20833,85327872
20200,82735104
13972,57225216
16,61440
22716,93040640
3266,13373440
18514,75829248
5655,23158784
11343,46456832
4807,19685376
23397,95830016
13970,57217024
3407,13950976
21713,88932352
25814,105730048
6066,24842240
9390,38457344
11577,47415296
25987,106438656
16202,66359296
18998,77811712
7552,30928896
25459,104275968
22139,90677248
18981,77742080
11250,46075904
15938,65277952
24363,99786752
14104,57765888
26161,107151360
25502,104452096
19147,78422016
6852,28061696
13319,54550528
15502,63492096
9058,37097472
13833,56655872
6434,26349568
8930,36573184
6122,25071616
3980,16297984
20734,84922368
25726,105369600
23928,98004992
22284,91271168
6196,25374720
364,1486848
11702,47927296
2819,11542528
20954,85823488
23131,94740480
21071,86302720
8740,35794944
12613,51658752
13537,55443456
20985,85950464
14717,60276736
6044,24752128
24895,101965824
13381,54804480
16735,68542464
20990,85970944
4375,17915904
2471,10117120
2226,9113600
11034,45191168
12695,51994624
21230,86953984
20053,82132992
1564,6402048
4747,19439616
13320,54554624
6246,25579520
24656,100986880
22221,91013120
11183,45801472
14880,60944384
21970,89985024
14837,60768256
16792,68775936
9484,38842368
16676,68300800
25883,106012672
2094,8572928
22938,93949952
12783,52355072
6943,28434432
2356,9646080
19668,80556032
8596,35205120
12093,49528832
8254,33804288
9846,40325120
1880,7696384
24120,98791424
12087,49504256
22767,93249536
6738,27594752
14728,60321792
325,1327104
1644,6729728
3101,12697600
3426,14028800
10417,42663936
16265,66617344
24021,98385920
12406,50810880
19738,80842752
8608,35254272
22634,92704768
8295,33972224
9456,38727680
18321,75038720
20136,82472960
18728,76705792
9187,37625856
25338,103780352
20765,85049344
17985,73662464
25811,105717760
22921,93880320
3785,15499264
25531,104570880
10041,41123840
12647,51798016
18614,76238848
21536,88207360
16414,67227648
6149,25182208
4217,17268736
5162,21139456
11664,47771648
17659,72327168
11639,47669248
24808,101609472
13240,54226944
21298,87232512
9040,37023744
6025,24674304
22399,91742208
14490,59346944
4118,16863232
17538,71831552
9000,36859904
23815,97542144
4642,19009536
5382,22040576
11410,46731264
25387,103981056
16425,67272704
11835,48472064
22832,93515776
21405,87670784
12896,52817920
2996,12267520
107,434176
2698,11046912
2190,8966144
22566,92426240
9383,38428672
16041,65699840
11387,46637056
8584,35155968
25974,106385408
8970,36737024
502,2052096
11061,45301760
2523,10330112
4090,16748544
1194,4886528
24121,98795520
25969,106364928
10281,42106880
5946,24350720
5590,22892544
25473,104333312
12620,51687424
17387,71213056
5104,20901888
19564,80130048
22279,91250688
23780,97398784
5492,22491136
21959,89939968
25884,106016768
1043,4268032
11609,47546368
1231,5038080
14386,58920960
1612,6598656
12873,52723712
16492,67547136
21371,87531520
22595,92545024
15206,62279680
4171,17080320
13308,54505472
4186,17141760
22547,92348416
24763,101425152
24615,100818944
1747,7151616
24762,101421056
1967,8052736
19261,78888960
18327,75063296
21394,87625728
14122,57839616
12933,52969472
16064,65794048
4275,17506304
5051,20684800
10319,42262528
10076,41267200
19030,77942784
19251,78848000
7861,32194560
7686,31477760
6441,26378240
22673,92864512
9394,38473728
16314,66818048
11284,46215168
10392,42561536
20767,85057536
12389,50741248
20060,82161664
7321,29982720
22657,92798976
7084,29011968
23246,95211520
20800,85192704
8716,35696640
14615,59858944
12418,50860032
19729,80805888
25046,102584320
6308,25833472
7346,30085120
5594,22908928
20850,85397504
11762,48173056
16407,67198976
13007,53272576
356,1454080
7788,31895552
25953,106299392
5825,23855104
22899,93790208
20639,84533248
24297,99516416
9409,38535168
9066,37130240
24011,98344960
19897,81494016
25086,102748160
24037,98451456
17838,73060352
2868,11743232
17067,69902336
10974,44945408
12801,52428800
1065,4358144
26014,106549248
15371,62955520
4268,17477632
9528,39022592
22201,90931200
657,2686976
22011,90152960
523,2138112
408,1667072
15640,64057344
23263,95281152
347,1417216
25310,103665664
14354,58789888
1103,4513792
25327,103735296
16383,67100672
24639,100917248
24414,99995648
25211,103260160
3614,14798848
4835,19800064
10853,44449792
23493,96223232
17903,73326592
25467,104308736
9632,39448576
16057,65765376
13513,55345152
1825,7471104
10161,41615360
14453,59195392
24042,98471936
4860,19902464
23711,97116160
8389,34357248
3896,15953920
23429,95961088
15236,62402560
8891,36413440
14484,59322368
19728,80801792
4654,19058688
11041,45219840
10427,42704896
7834,32083968
6208,25423872
11655,47734784
4163,17047552
3880,15888384
8643,35397632
12459,51027968
11453,46907392
18501,75776000
9708,39759872
23380,95760384
524,2142208
10594,43388928
11162,45715456
12712,52064256
24033,98435072
6128,25096192
8413,34455552
1535,6283264
15287,62611456
7674,31428608
18837,77152256
17610,72126464
6941,28426240
21253,87048192
26105,106921984
21429,87769088
2197,8994816
23464,96104448
2921,11960320
17297,70844416
6537,26771456
25801,105676800
21942,89870336
16421,67256320
6324,25899008
21176,86732800
2061,8437760
937,3833856
4126,16896000
9422,38588416
17466,71536640
22025,90210304
7218,29560832
5419,22192128
22759,93216768
23275,95330304
23604,96677888
2830,11587584
12244,50147328
20025,82018304
7228,29601792
12399,50782208
14283,58499072
21772,89174016
1117,4571136
23304,95449088
2741,11223040
14687,60153856
17171,70328320
20306,83169280
14357,58802176
905,3702784
12262,50221056
1413,5783552
18979,77733888
19905,81526784
18307,74981376
16508,67612672
15421,63160320
16131,66068480
15871,65003520
18944,77590528
5605,22953984
14865,60882944
26131,107028480
15580,63811584
16790,68767744
10618,43487232
2074,8491008
16847,69001216
10313,42237952
3828,15675392
11409,46727168
13628,55816192
6841,28016640
3971,16261120
23257,95256576
6921,28344320
13898,56922112
16742,68571136
17604,72101888
154,626688
2992,12251136
718,2936832
226,921600
18666,76451840
21042,86183936
13983,57270272
2817,11534336
10710,43864064
8573,35110912
1611,6594560
13869,56803328
6477,26525696
443,1810432
23439,96002048
1657,6782976
15963,65380352
6565,26886144
24431,100065280
23552,96464896
11006,45076480
8136,33320960
20301,83148800
25887,106029056
5150,21090304
25135,102948864
10910,44683264
489,1998848
22239,91086848
2728,11169792
25843,105848832
3927,16080896
23108,94646272
3526,14438400
26172,107196416
16404,67186688
21752,89092096
6132,25112576
19510,79908864
4026,16486400
1697,6946816
24411,99983360
18437,75513856
9720,39809024
16275,66658304
14061,57589760
6487,26566656
17217,70516736
3713,15204352
17139,70197248
17725,72597504
21151,86630400
14288,58519552
931,3809280
2991,12247040
18829,77119488
12063,49405952
3660,14987264
1780,7286784
12272,50262016
11051,45260800
11887,48685056
19287,78995456
15291,62627840
11634,47648768
7514,30773248
5234,21434368
18264,74805248
2669,10928128
1623,6643712
9482,38834176
1225,5013504
4365,17874944
2511,10280960
6498,26611712
21831,89415680
21987,90054656
22311,91381760
5585,22872064
14361,58818560
14929,61145088
10909,44679168
4339,17768448
18373,75251712
7270,29773824
11032,45182976
15306,62689280
14734,60346368
5097,20873216
20100,82325504
2894,11849728
19346,79237120
24684,101101568
3352,13725696
6236,25538560
25892,106049536
25047,102588416
3327,13623296
185,753664
25424,104132608
19444,79638528
6629,27148288
18582,76107776
21117,86491136
4097,16777216
17799,72900608
23200,95023104
18634,76320768
24981,102318080
2185,8945664
25142,102977536
21072,86306816
2320,9498624
17883,73244672
5421,22200320
15632,64024576
4883,19996672
7811,31989760
16292,66727936
23906,97914880
8230,33705984
9097,37257216
24681,101089280
18462,75616256
13447,55074816
6008,24604672
10565,43270144
15366,62935040
14702,60215296
15706,64327680
16160,66187264
25673,105152512
9305,38109184
21940,89862144
21743,89055232
3890,15929344
877,3588096
8193,33554432
15082,61771776
25819,105750528
5112,20934656
20364,83406848
19894,81481728
12587,51552256
7226,29593600
1281,5242880
14579,59711488
10066,41226240
25345,103809024
14641,59965440
23340,95596544
24823,101670912
590,2412544
23202,95031296
9493,38879232
22603,92577792
11147,45654016
16648,68186112
7655,31350784
12010,49188864
23218,95096832
22478,92065792
12442,50958336
24787,101523456
20906,85626880
20730,84905984
22993,94175232
3594,14716928
7165,29343744
13945,57114624
19862,81350656
5369,21987328
9346,38277120
19722,80777216
13579,55615488
2613,10698752
16084,65875968
19244,78819328
3814,15618048
10539,43163648
11139,45621248
21020,86093824
2909,11911168
25220,103297024
24649,100958208
19689,80642048
17087,69984256
23163,94871552
23270,95309824
17855,73129984
26243,107487232
1875,7675904
22640,92729344
22378,91656192
4263,17457152
3999,16375808
7939,32514048
14232,58290176
6457,26443776
8032,32894976
25152,103018496
9709,39763968
693,2834432
12982,53170176
19570,80154624
20705,84803584
24869,101859328
16450,67375104
22138,90673152
17825,73007104
26211,107356160
12809,52461568
25796,105656320
24006,98324480
15014,61493248
4595,18817024
8038,32919552
26316,107786240
16253,66568192
5752,23556096
8216,33648640
23472,96137216
10527,43114496
8576,35123200
1040,4255744
21944,89878528
20416,83619840
12884,52768768
19717,80756736
3246,13291520
22474,92049408
12742,52187136
7766,31805440
16341,66928640
19128,78344192
12006,49172480
20925,85704704
8263,33841152
11491,47063040
2016,8253440
7366,30167040
8207,33611776
14900,61026304
23885,97828864
10233,41910272
8442,34574336
11728,48033792
16949,69419008
3899,15966208
22257,91160576
4060,16625664
9617,39387136
20457,83787776
12143,49733632
17314,70914048
1478,6049792
1163,4759552
21143,86597632
7333,30031872
20665,84639744
10081,41287680
11999,49143808
9426,38604800
15107,61874176
22807,93413376
25614,104910848
1260,5156864
20284,83079168
25208,103247872
7925,32456704
3511,14376960
2875,11771904
18500,75771904
13489,55246848
21346,87429120
20000,81915904
9466,38768640
527,2154496
24528,100462592
3147,12886016
8834,36179968
3387,13869056
13178,53972992
14965,61292544
12213,50020352
21914,89755648
207,843776
16096,65925120
11415,46751744
16018,65605632
24517,100417536
12115,49618944
3438,14077952
4786,19599360
4740,19410944
13839,56680448
9205,37699584
1363,5578752
2367,9691136
3116,12759040
11352,46493696
1620,6631424
24111,98754560
5395,22093824
6657,27262976
5508,22556672
4176,17100800
5359,21946368
20531,84090880
13658,55939072
5530,22646784
22591,92528640
13733,56246272
12050,49352704
3392,13889536
12499,51191808
2243,9183232
15916,65187840
6608,27062272
8715,35692544
5891,24125440
10408,42627072
23968,98168832
11696,47902720
16055,65757184
1487,6086656
20405,83574784
2657,10878976
20933,85737472
12227,50077696
15713,64356352
24416,100003840
16729,68517888
18038,73879552
14251,58368000
25369,103907328
3535,14475264
9625,39419904
3522,14422016
21556,88289280
10736,43970560
12428,50900992
6706,27463680
24118,98783232
17829,73023488
24211,99164160
24577,100663296
6782,27774976
11916,48803840
987,4038656
16357,66994176
4897,20054016
15341,62832640
18539,75931648
20941,85770240
700,2863104
6452,26423296
281,1146880
8163,33431552
1986,8130560
9682,39653376
21894,89673728
2654,10866688
24751,101376000
2093,8568832
4300,17608704
11459,46931968
381,1556480
18487,75718656
13448,55078912
17097,70025216
80,323584
9455,38723584
5237,21446656
8870,36327424
7369,30179328
5320,21786624
8160,33419264
1042,4263936
7071,28958720
8137,33325056
4782,19582976
23909,97927168
22885,93732864
2753,11272192
25276,103526400
724,2961408
12651,51814400
1347,5513216
8318,34066432
25413,104087552
2889,11829248
1312,5369856
17502,71684096
2137,8749056
13902,56938496
13897,56918016
21699,88875008
5080,20803584
19575,80175104
21904,89714688
12454,51007488
16529,67698688
13547,55484416
17289,70811648
10307,42213376
10025,41058304
3723,15245312
23521,96337920
22786,93327360
21123,86515712
1285,5259264
6486,26562560
12834,52563968
1899,7774208
2531,10362880
15858,64950272
8463,34660352
21929,89817088
21204,86847488
23050,94408704
12919,52912128
19932,81637376
18965,77676544
7813,31997952
3705,15171584
25835,105816064
2059,8429568
25430,104157184
12238,50122752
7746,31723520
13875,56827904
14960,61272064
23146,94801920
5009,20512768
5207,21323776
5769,23625728
17828,73019392
1911,7823360
14670,60084224
22444,91926528
6595,27009024
22525,92258304
5936,24309760
16656,68218880
23132,94744576
8079,33087488
24478,100257792
12830,52547584
5764,23605248
24204,99135488
25055,102621184
21445,87834624
20709,84819968
23401,95846400
6994,28643328
2544,10416128
6006,24596480
25710,105304064
3342,13684736
2997,12271616
25148,103002112
8243,33759232
8979,36773888
19785,81035264
23414,95899648
12584,51539968
14265,58425344
4402,18026496
2310,9457664
20382,83480576
21937,89849856
17108,70070272
17496,71659520
3139,12853248
9997,40943616
6267,25665536
7250,29691904
9301,38092800
2510,10276864
6063,24829952
2745,11239424
18559,76013568
15585,63832064
23221,95109120
11180,45789184
8364,34254848
5447,22306816
21014,86069248
23377,95748096
11691,47882240
5281,21626880
20542,84135936
19029,77938688
3291,13475840
959,3923968
21170,86708224
24636,100904960
6625,27131904
4534,18567168
11865,48594944
7986,32706560
24018,98373632
1426,5836800
22979,94117888
24041,98467840
11475,46997504
1839,7528448
19765,80953344
6825,27951104
1568,6418432
18632,76312576
2323,9510912
3738,15306752
4178,17108992
9864,40398848
3923,16064512
12321,50462720
5870,24039424
23709,97107968
16829,68927488
4130,16912384
8152,33386496
26034,106631168
14976,61337600
265,1081344
1538,6295552
23239,95182848
15689,64258048
15539,63643648
16603,68001792
7126,29184000
15644,64073728
8844,36220928
6407,26238976
23045,94388224
13726,56217600
11850,48533504
20402,83562496
15862,64966656
1728,7073792
15515,63545344
24210,99160064
3752,15364096
13611,55746560
19417,79527936
10169,41648128
13152,53866496
12596,51589120
15109,61882368
25767,105537536
5286,21647360
23695,97050624
17516,71741440
2535,10379264
22969,94076928
14097,57737216
10003,40968192
12902,52842496
7954,32575488
21255,87056384
8759,35872768
11478,47009792
22551,92364800
19297,79036416
25341,103792640
18864,77262848
3,8192
6705,27459584
9521,38993920
10963,44900352
3210,13144064
6559,26861568
10059,41197568
17724,72593408
5131,21012480
19840,81260544
5985,24510464
25607,104882176
21485,87998464
16855,69033984
18294,74928128
25825,105775104
3322,13602816
6780,27766784
24843,101752832
20754,85004288
4884,20000768
3113,12746752
17178,70356992
3273,13402112
12734,52154368
9722,39817216
14983,61366272
1984,8122368
18305,74973184
12035,49291264
10295,42164224
7525,30818304
6379,26124288
9998,40947712
7413,30359552
15011,61480960
12168,49836032
9588,39268352
8632,35352576
11312,46329856
24666,101027840
13908,56963072
14758,60444672
22571,92446720
5483,22454272
18258,74780672
1389,5685248
15788,64663552
141,573440
11556,47329280
14278,58478592
2053,8404992
7118,29151232
14825,60719104
11158,45699072
20278,83054592
8270,33869824
1211,4956160
14842,60788736
22223,91021312
22012,90157056
4311,17653760
13697,56098816
4561,18677760
23629,96780288
9505,38928384
26143,107077632
25166,103075840
7266,29757440
2194,8982528
16214,66408448
808,3305472
2641,10813440
3677,15056896
17936,73461760
15914,65179648
4245,17383424
8362,34246656
