page_number,file_offset
12239,50126848
12243,50143232
12254,50188288
12357,50610176
12385,50724864
12525,51298304
12587,51552256
12629,51724288
12833,52559872
12844,52604928
12857,52658176
12873,52723712
12877,52740096
12889,52789248
12941,53002240
13149,53854208
13197,54050816
13199,54059008
13215,54124544
13216,54128640
13230,54185984
13246,54251520
13260,54308864
13392,54849536
13462,55136256
13555,55517184
13574,55595008
13607,55730176
13618,55775232
13674,56004608
13882,56856576
13897,56918016
13925,57032704
13928,57044992
13979,57253888
14181,58081280
14219,58236928
14231,58286080
14246,58347520
14266,58429440
14268,58437632
14279,58482688
14285,58507264
14372,58863616
14374,58871808
14377,58884096
14499,59383808
14595,59777024
14612,59846656
14627,59908096
14648,59994112
14649,59998208
14666,60067840
14690,60166144
14726,60313600
14917,61095936
15035,61579264
15036,61583360
15060,61681664
15068,61714432
15069,61718528
15260,62500864
15261,62504960
15322,62754816
15323,62758912
15357,62898176
15360,62910464
15375,62971904
15596,63877120
15658,64131072
15675,64200704
15685,64241664
15690,64262144
15691,64266240
15723,64397312
15949,65323008
15962,65376256
15992,65499136
16033,65667072
16035,65675264
16051,65740800
16117,66011136
16296,66744320
16309,66797568
16313,66813952
16322,66850816
16340,66924544
16363,67018752
16423,67264512
16555,67805184
16605,68009984
16658,68227072
16873,69107712
16973,69517312
16988,69578752
17002,69636096
17027,69738496
17083,69967872
17202,70455296
17203,70459392
17217,70516736
17261,70696960
17317,70926336
17458,71503872
17491,71639040
17517,71745536
17533,71811072
17549,71876608
17552,71888896
17559,71917568
17562,71929856
17565,71942144
17592,72052736
17593,72056832
17618,72159232
17796,72888320
17871,73195520
17885,73252864
17921,73400320
17922,73404416
17934,73453568
17966,73584640
18071,74014720
18149,74334208
18211,74588160
18253,74760192
18271,74833920
18273,74842112
18471,75653120
18500,75771904
18519,75849728
18536,75919360
18564,76034048
18583,76111872
18599,76177408
18616,76247040
18818,77074432
18820,77082624
18853,77217792
18929,77529088
18951,77619200
18963,77668352
19142,78401536
19144,78409728
19184,78573568
19305,79069184
19481,79790080
19526,79974400
19527,79978496
19528,79982592
19543,80044032
19555,80093184
19567,80142336
19569,80150528
19570,80154624
19638,80433152
19644,80457728
19842,81268736
19887,81453056
19900,81506304
19903,81518592
19927,81616896
19930,81629184
19947,81698816
20128,82440192
20149,82526208
20156,82554880
20169,82608128
20170,82612224
20185,82673664
20198,82726912
20214,82792448
20252,82948096
20271,83025920
20273,83034112
20346,83333120
20485,83902464
20504,83980288
20525,84066304
20553,84180992
20679,84697088
20856,85422080
20872,85487616
20917,85671936
20939,85762048
20964,85864448
21112,86470656
21153,86638592
21202,86839296
21214,86888448
21232,86962176
21246,87019520
21259,87072768
21276,87142400
21277,87146496
21321,87326720
21422,87740416
21470,87937024
21516,88125440
21625,88571904
21724,88977408
21802,89296896
21834,89427968
21859,89530368
21877,89604096
21878,89608192
21922,89788416
21924,89796608
22176,90828800
22178,90836992
22194,90902528
22212,90976256
22233,91062272
22249,91127808
22262,91181056
22278,91246592
22299,91332608
22315,91398144
22488,92106752
22531,92282880
22654,92786688
22655,92790784
22656,92794880
22737,93126656
22786,93327360
22847,93577216
22880,93712384
22882,93720576
22894,93769728
22904,93810688
22919,93872128
22932,93925376
22935,93937664
22967,94068736
23025,94306304
23042,94375936
23187,94969856
23203,95035392
23254,95244288
23284,95367168
23289,95387648
23303,95444992
23334,95571968
23527,96362496
23573,96550912
23589,96616448
23882,97816576
23953,98107392
23954,98111488
23956,98119680
23987,98246656
24021,98385920
24044,98480128
24092,98676736
24238,99274752
24301,99532800
24303,99540992
24320,99610624
24321,99614720
24408,99971072
24552,100560896
24650,100962304
24899,101982208
24901,101990400
24933,102121472
24955,102211584
24960,102232064
24968,102264832
24984,102330368
25003,102408192
25019,102473728
25306,103649280
25367,103899136
25405,104054784
25412,104083456
25428,104148992
25481,104366080
25592,104820736
25623,104947712
25642,105025536
25687,105209856
25721,105349120
25761,105512960
25902,106090496
25941,106250240
25942,106254336
25953,106299392
25955,106307584
25985,106430464
25986,106434560
26007,106520576
26027,106602496
26074,106795008
26233,107446272
26321,107806720
26323,107814912
