page_number,file_offset
12934,52973568
12990,53202944
13010,53284864
13035,53387264
13075,53551104
13142,53825536
13177,53968896
13267,54337536
13274,54366208
13392,54849536
13477,55197696
13554,55513088
13572,55586816
13674,56004608
13907,56958976
13921,57016320
13925,57032704
13989,57294848
14003,57352192
14024,57438208
14028,57454592
14190,58118144
14343,58744832
14348,58765312
14374,58871808
14377,58884096
14382,58904576
14499,59383808
14537,59539456
14567,59662336
14574,59691008
14591,59760640
14704,60223488
14716,60272640
14730,60329984
14791,60579840
14796,60600320
14818,60690432
14831,60743680
14901,61030400
15022,61526016
15060,61681664
15068,61714432
15081,61767680
15095,61825024
15099,61841408
15331,62791680
15517,63553536
15596,63877120
15605,63913984
15639,64053248
15666,64163840
15685,64241664
15689,64258048
15712,64352256
15751,64512000
15771,64593920
15835,64856064
15880,65040384
15893,65093632
15901,65126400
15919,65200128
15944,65302528
16075,65839104
16081,65863680
16117,66011136
16162,66195456
16241,66519040
16363,67018752
16399,67166208
16458,67407872
16520,67661824
16528,67694592
16555,67805184
16605,68009984
16626,68096000
16799,68804608
16914,69275648
16935,69361664
16969,69500928
17002,69636096
17083,69967872
17145,70221824
17172,70332416
17285,70795264
17320,70938624
17380,71184384
17478,71585792
17499,71671808
17533,71811072
17538,71831552
17552,71888896
17556,71905280
17565,71942144
17608,72118272
17784,72839168
17788,72855552
17808,72937472
17846,73093120
17881,73236480
17885,73252864
17945,73498624
17973,73613312
17981,73646080
18045,73908224
18050,73928704
18071,74014720
18135,74276864
18214,74600448
18216,74608640
18224,74641408
18245,74727424
18314,75010048
18406,75386880
18564,76034048
18599,76177408
18749,76791808
18793,76972032
18812,77049856
18824,77099008
18853,77217792
18867,77275136
18872,77295616
18908,77443072
18910,77451264
18921,77496320
18963,77668352
19030,77942784
19092,78196736
19108,78262272
19134,78368768
19142,78401536
19166,78499840
19168,78508032
19217,78708736
19318,79122432
19334,79187968
19340,79212544
19565,80134144
19572,80162816
19611,80322560
19638,80433152
19646,80465920
19660,80523264
19731,80814080
19762,80941056
19807,81125376
19819,81174528
19931,81633280
20009,81952768
20023,82010112
20039,82075648
20087,82272256
20128,82440192
20156,82554880
20161,82575360
20300,83144704
20318,83218432
20346,83333120
20390,83513344
20533,84099072
20544,84144128
20624,84471808
20679,84697088
20777,85098496
21007,86040576
21017,86081536
21042,86183936
21177,86736896
21184,86765568
21202,86839296
21203,86843392
21267,87105536
21284,87175168
21310,87281664
21338,87396352
21422,87740416
21476,87961600
21531,88186880
21575,88367104
21595,88449024
21618,88543232
21639,88629248
21650,88674304
21713,88932352
21724,88977408
21759,89120768
21788,89239552
21802,89296896
21828,89403392
21868,89567232
21940,89862144
22056,90337280
22097,90505216
22102,90525696
22125,90619904
22147,90710016
22174,90820608
22216,90992640
22257,91160576
22262,91181056
22302,91344896
22324,91435008
22450,91951104
22458,91983872
22559,92397568
22628,92680192
22637,92717056
22690,92934144
22710,93016064
22718,93048832
22737,93126656
22786,93327360
22894,93769728
23042,94375936
23160,94859264
23162,94867456
23203,95035392
23206,95047680
23215,95084544
23334,95571968
23385,95780864
23453,96059392
23479,96165888
23520,96333824
23647,96854016
23655,96886784
23667,96935936
23706,97095680
23740,97234944
23882,97816576
23911,97935360
23948,98086912
23997,98287616
23998,98291712
24029,98418688
24074,98603008
24092,98676736
24099,98705408
24120,98791424
24132,98840576
24149,98910208
24152,98922496
24159,98951168
24197,99106816
24220,99201024
24280,99446784
24287,99475456
24294,99504128
24361,99778560
24376,99840000
24408,99971072
24427,100048896
24475,100245504
24523,100442112
24550,100552704
24552,100560896
24553,100564992
24749,101367808
24837,101728256
24842,101748736
24873,101875712
24908,102019072
24929,102105088
24960,102232064
25102,102813696
25110,102846464
25161,103055360
25225,103317504
25249,103415808
25341,103792640
25412,104083456
25426,104140800
25433,104169472
25469,104316928
25481,104366080
25564,104706048
25634,104992768
25678,105172992
25697,105250816
25711,105308160
25795,105652224
25805,105693184
25846,105861120
25918,106156032
25947,106274816
25950,106287104
26007,106520576
26050,106696704
26085,106840064
26114,106958848
26230,107433984
26246,107499520
26264,107573248
26285,107659264
26290,107679744
