page_number,file_offset
26157,107134976
26158,107139072
26160,107147264
26161,107151360
26162,107155456
26163,107159552
26164,107163648
26165,107167744
26168,107180032
26169,107184128
26170,107188224
26171,107192320
26172,107196416
26173,107200512
26174,107204608
26176,107212800
26177,107216896
26179,107225088
26180,107229184
26181,107233280
26183,107241472
26186,107253760
26187,107257856
26188,107261952
26190,107270144
26191,107274240
26192,107278336
26194,107286528
26195,107290624
26196,107294720
26197,107298816
26198,107302912
26199,107307008
26200,107311104
26202,107319296
26203,107323392
26204,107327488
26207,107339776
26209,107347968
26210,107352064
26212,107360256
26213,107364352
26214,107368448
26215,107372544
26216,107376640
26217,107380736
26219,107388928
26220,107393024
26221,107397120
26222,107401216
26223,107405312
26224,107409408
26225,107413504
26227,107421696
26229,107429888
26230,107433984
26231,107438080
26233,107446272
26234,107450368
26236,107458560
26237,107462656
26239,107470848
26240,107474944
26241,107479040
26242,107483136
26244,107491328
26245,107495424
26246,107499520
26247,107503616
26249,107511808
26250,107515904
26251,107520000
26253,107528192
26254,107532288
26255,107536384
26256,107540480
26257,107544576
26260,107556864
26262,107565056
26263,107569152
26264,107573248
26265,107577344
26266,107581440
26267,107585536
26270,107597824
26271,107601920
26272,107606016
26273,107610112
26274,107614208
26275,107618304
26276,107622400
26278,107630592
26279,107634688
26280,107638784
26281,107642880
26282,107646976
26283,107651072
26285,107659264
26286,107663360
26288,107671552
26289,107675648
26290,107679744
26291,107683840
26293,107692032
26294,107696128
26295,107700224
26296,107704320
26297,107708416
26298,107712512
26299,107716608
26302,107728896
26303,107732992
26304,107737088
26305,107741184
26307,107749376
26308,107753472
26310,107761664
26311,107765760
26312,107769856
26313,107773952
26314,107778048
26315,107782144
26317,107790336
26318,107794432
26319,107798528
26320,107802624
26321,107806720
26322,107810816
26323,107814912
26326,107827200
26327,107831296
26329,107839488
26330,107843584
26331,107847680
